"Date","Time","Open","High","Low","Close","Up","Down","Volume"
01/02/2025,10:10,5962.75,5969.00,5962.00,5968.50,985,669,1654.00
01/02/2025,10:15,5968.75,5971.25,5967.75,5970.50,783,661,1444.00
01/02/2025,10:20,5970.25,5972.25,5968.50,5971.25,507,317,824.00
01/02/2025,10:25,5971.25,5971.50,5968.25,5971.50,410,391,801.00
01/02/2025,10:30,5971.25,5971.25,5966.75,5970.00,559,527,1086.00
01/02/2025,10:35,5970.00,5971.50,5968.25,5970.00,380,353,733.00
01/02/2025,10:40,5970.00,5970.75,5962.25,5964.25,703,1167,1870.00
01/02/2025,10:45,5964.25,5969.75,5963.25,5969.25,724,653,1377.00
01/02/2025,10:50,5969.00,5971.00,5968.00,5970.00,286,344,630.00
01/02/2025,10:55,5970.25,5970.75,5966.25,5967.75,399,527,926.00
01/02/2025,11:00,5968.00,5972.25,5967.25,5972.00,404,311,715.00
01/02/2025,11:05,5972.25,5973.75,5969.50,5970.50,643,572,1215.00
01/02/2025,11:10,5970.75,5970.75,5966.50,5970.00,371,364,735.00
01/02/2025,11:15,5970.25,5970.50,5963.50,5965.75,421,655,1076.00
01/02/2025,11:20,5966.00,5969.75,5965.00,5969.75,581,336,917.00
01/02/2025,11:25,5969.50,5971.50,5968.00,5969.50,358,313,671.00
01/02/2025,11:30,5969.50,5971.00,5968.25,5969.50,208,404,612.00
01/02/2025,11:35,5969.50,5971.50,5968.75,5971.25,226,236,462.00
01/02/2025,11:40,5971.00,5973.00,5970.50,5972.50,366,210,576.00
01/02/2025,11:45,5972.75,5973.00,5971.50,5972.75,366,222,588.00
01/02/2025,11:50,5972.50,5973.75,5971.25,5972.50,432,313,745.00
01/02/2025,11:55,5972.25,5973.00,5965.00,5967.50,712,918,1630.00
01/02/2025,12:00,5967.50,5972.50,5967.50,5972.25,696,355,1051.00
01/02/2025,12:05,5972.25,5972.50,5966.50,5969.50,494,569,1063.00
01/02/2025,12:10,5969.75,5970.75,5967.25,5969.75,334,323,657.00
01/02/2025,12:15,5969.75,5973.50,5969.75,5972.00,467,301,768.00
01/02/2025,12:20,5972.00,5974.25,5970.75,5973.25,391,378,769.00
01/02/2025,12:25,5973.25,5973.50,5971.75,5972.25,277,284,561.00
01/02/2025,12:30,5972.25,5973.00,5971.00,5972.25,231,266,497.00
01/02/2025,12:35,5971.75,5972.00,5968.75,5969.75,289,396,685.00
01/02/2025,12:40,5969.50,5973.00,5969.50,5972.50,351,308,659.00
01/02/2025,12:45,5972.50,5977.75,5972.50,5977.75,1282,627,1909.00
01/02/2025,12:50,5977.75,5984.00,5977.50,5983.00,1747,988,2735.00
01/02/2025,12:55,5983.25,5983.25,5980.50,5982.75,1148,625,1773.00
01/02/2025,13:00,5983.00,5989.75,5982.50,5989.50,2063,1374,3437.00
01/02/2025,13:05,5989.50,5992.50,5987.75,5990.00,1698,1474,3172.00
01/02/2025,13:10,5990.00,5994.25,5988.00,5993.25,1245,1208,2453.00
01/02/2025,13:15,5993.50,5994.50,5991.50,5993.50,859,961,1820.00
01/02/2025,13:20,5993.75,5995.25,5992.25,5993.50,740,810,1550.00
01/02/2025,13:25,5993.50,5995.25,5992.50,5994.25,728,602,1330.00
01/02/2025,13:30,5994.25,5994.75,5992.75,5993.75,483,512,995.00
01/02/2025,13:35,5993.75,5994.75,5990.75,5991.00,636,815,1451.00
01/02/2025,13:40,5991.00,5993.00,5990.50,5992.00,710,694,1404.00
01/02/2025,13:45,5992.25,5993.00,5984.50,5985.75,1061,1765,2826.00
01/02/2025,13:50,5986.00,5986.50,5982.25,5983.00,1074,1592,2666.00
01/02/2025,13:55,5982.75,5983.25,5975.75,5980.75,2178,2466,4644.00
01/02/2025,14:00,5980.75,5984.50,5979.50,5983.50,929,932,1861.00
01/02/2025,14:05,5983.50,5985.25,5981.00,5984.25,899,1104,2003.00
01/02/2025,14:10,5984.00,5985.75,5981.50,5983.00,882,715,1597.00
01/02/2025,14:15,5982.75,5983.25,5980.75,5981.25,407,559,966.00
01/02/2025,14:20,5981.00,5982.50,5978.50,5979.00,565,806,1371.00
01/02/2025,14:25,5978.50,5981.50,5976.50,5979.25,1020,1063,2083.00
01/02/2025,14:30,5979.50,5980.00,5976.75,5978.25,526,545,1071.00
01/02/2025,14:35,5978.75,5983.50,5974.00,5982.75,1722,1655,3377.00
01/02/2025,14:40,5983.00,5986.75,5980.75,5984.25,1427,1442,2869.00
01/02/2025,14:45,5984.25,5988.00,5982.75,5986.50,1225,1053,2278.00
01/02/2025,14:50,5986.25,5986.75,5980.50,5983.00,1490,1964,3454.00
01/02/2025,14:55,5983.00,5983.00,5976.75,5980.00,1372,1921,3293.00
01/02/2025,15:00,5980.00,5980.25,5976.50,5978.00,847,978,1825.00
01/02/2025,15:05,5978.00,5978.75,5963.25,5968.75,5806,6527,12333.00
01/02/2025,15:10,5968.75,5973.75,5968.25,5971.50,3121,2746,5867.00
01/02/2025,15:15,5971.25,5972.75,5969.00,5972.00,1658,1816,3474.00
01/02/2025,15:20,5971.75,5976.00,5968.75,5969.50,2483,2586,5069.00
01/02/2025,15:25,5969.50,5971.50,5967.00,5969.50,1586,1765,3351.00
01/02/2025,15:30,5969.50,5970.50,5966.50,5967.75,3089,3038,6127.00
01/02/2025,15:35,5968.00,5970.75,5951.25,5951.50,12674,15230,27904.00
01/02/2025,15:40,5951.75,5952.50,5935.50,5936.25,12926,15137,28063.00
01/02/2025,15:45,5936.50,5944.75,5934.50,5944.25,11083,9123,20206.00
01/02/2025,15:50,5944.25,5959.00,5942.50,5958.25,10441,7907,18348.00
01/02/2025,15:55,5958.25,5973.00,5954.25,5972.75,13369,10820,24189.00
01/02/2025,16:00,5972.50,5978.50,5969.50,5975.00,9434,8940,18374.00
01/02/2025,16:05,5974.75,5979.75,5971.00,5979.00,8183,7735,15918.00
01/02/2025,16:10,5979.00,5985.25,5973.25,5978.00,9203,8922,18125.00
01/02/2025,16:15,5978.00,5983.00,5974.25,5979.50,6639,6500,13139.00
01/02/2025,16:20,5979.75,5982.25,5967.00,5968.00,6452,8041,14493.00
01/02/2025,16:25,5968.00,5969.75,5946.00,5949.75,15062,17235,32297.00
01/02/2025,16:30,5949.75,5958.00,5945.50,5951.00,10042,9991,20033.00
01/02/2025,16:35,5950.75,5953.50,5938.00,5945.25,10704,11907,22611.00
01/02/2025,16:40,5945.50,5954.50,5939.25,5944.50,7388,7901,15289.00
01/02/2025,16:45,5944.50,5949.00,5935.50,5943.00,6661,7496,14157.00
01/02/2025,16:50,5942.75,5953.75,5936.25,5952.50,7017,6537,13554.00
01/02/2025,16:55,5952.25,5960.75,5943.75,5957.00,9526,8580,18106.00
01/02/2025,17:00,5957.00,5958.50,5944.75,5948.50,4400,4823,9223.00
01/02/2025,17:05,5948.50,5950.75,5924.00,5928.75,8811,11171,19982.00
01/02/2025,17:10,5928.75,5935.50,5926.75,5931.50,6438,6128,12566.00
01/02/2025,17:15,5931.50,5940.25,5925.75,5937.00,5926,5385,11311.00
01/02/2025,17:20,5937.00,5943.50,5932.50,5942.25,4663,4741,9404.00
01/02/2025,17:25,5942.00,5949.75,5932.00,5946.25,6829,6183,13012.00
01/02/2025,17:30,5946.25,5949.00,5941.50,5947.75,3823,3852,7675.00
01/02/2025,17:35,5947.75,5950.50,5943.25,5948.75,3706,3589,7295.00
01/02/2025,17:40,5948.50,5956.00,5947.50,5952.00,5230,4343,9573.00
01/02/2025,17:45,5952.00,5958.00,5950.75,5952.00,3683,4167,7850.00
01/02/2025,17:50,5952.00,5959.25,5950.00,5958.00,3805,3193,6998.00
01/02/2025,17:55,5958.25,5960.25,5945.50,5949.50,3898,5127,9025.00
01/02/2025,18:00,5949.50,5953.50,5948.00,5951.00,2672,2705,5377.00
01/02/2025,18:05,5951.25,5955.00,5946.25,5955.00,3841,3220,7061.00
01/02/2025,18:10,5955.00,5955.25,5944.75,5947.00,2741,3398,6139.00
01/02/2025,18:15,5946.75,5959.50,5946.50,5955.75,3802,3042,6844.00
01/02/2025,18:20,5955.50,5956.00,5946.00,5948.25,2854,3763,6617.00
01/02/2025,18:25,5948.25,5948.50,5934.25,5936.00,4672,5943,10615.00
01/02/2025,18:30,5935.75,5936.00,5913.25,5916.25,8329,11748,20077.00
01/02/2025,18:35,5916.00,5916.00,5904.75,5908.00,9797,11445,21242.00
01/02/2025,18:40,5908.00,5909.00,5891.75,5894.00,7748,10377,18125.00
01/02/2025,18:45,5893.75,5898.50,5884.75,5892.50,9251,10265,19516.00
01/02/2025,18:50,5892.75,5895.25,5883.25,5883.25,5508,6457,11965.00
01/02/2025,18:55,5883.25,5898.50,5879.75,5892.25,8501,7259,15760.00
01/02/2025,19:00,5892.25,5903.00,5891.50,5898.75,5859,4853,10712.00
01/02/2025,19:05,5899.00,5899.50,5882.50,5885.50,5741,6995,12736.00
01/02/2025,19:10,5885.50,5901.50,5884.50,5896.75,5246,4350,9596.00
01/02/2025,19:15,5896.75,5896.75,5885.00,5887.25,3818,4621,8439.00
01/02/2025,19:20,5887.25,5890.00,5881.00,5888.50,4349,4418,8767.00
01/02/2025,19:25,5888.25,5896.00,5885.75,5888.75,4194,3687,7881.00
01/02/2025,19:30,5888.50,5894.00,5885.00,5893.75,2515,2686,5201.00
01/02/2025,19:35,5893.25,5893.25,5877.00,5879.25,4639,5981,10620.00
01/02/2025,19:40,5879.25,5890.75,5878.00,5883.25,4169,4045,8214.00
01/02/2025,19:45,5883.00,5894.25,5878.50,5893.50,6306,4926,11232.00
01/02/2025,19:50,5893.25,5893.50,5879.75,5882.75,3261,4275,7536.00
01/02/2025,19:55,5882.75,5884.50,5874.75,5877.00,3994,5219,9213.00
01/02/2025,20:00,5876.75,5890.25,5876.50,5889.25,5483,4128,9611.00
01/02/2025,20:05,5889.00,5896.25,5883.75,5895.50,5404,5444,10848.00
01/02/2025,20:10,5895.50,5901.50,5890.00,5893.75,4886,4786,9672.00
01/02/2025,20:15,5893.75,5896.75,5890.00,5891.00,2942,3117,6059.00
01/02/2025,20:20,5891.00,5897.25,5889.25,5894.00,2932,2817,5749.00
01/02/2025,20:25,5894.00,5901.75,5892.75,5901.25,2986,2423,5409.00
01/02/2025,20:30,5901.00,5906.00,5899.25,5903.25,4204,3889,8093.00
01/02/2025,20:35,5903.50,5903.50,5895.75,5898.50,3224,3598,6822.00
01/02/2025,20:40,5898.50,5900.00,5891.25,5897.50,4058,4132,8190.00
01/02/2025,20:45,5897.25,5903.00,5896.75,5899.00,2231,2041,4272.00
01/02/2025,20:50,5899.25,5909.00,5892.50,5904.50,6352,5496,11848.00
01/02/2025,20:55,5904.50,5911.25,5902.50,5907.00,4297,3634,7931.00
01/02/2025,21:00,5907.00,5907.00,5890.75,5892.75,3536,4919,8455.00
01/02/2025,21:05,5892.50,5910.00,5892.25,5908.50,4822,3693,8515.00
01/02/2025,21:10,5908.50,5910.25,5904.50,5908.75,2725,2665,5390.00
01/02/2025,21:15,5908.75,5918.00,5907.25,5914.75,5131,4474,9605.00
01/02/2025,21:20,5914.50,5915.75,5909.25,5915.75,2824,3105,5929.00
01/02/2025,21:25,5915.75,5919.25,5911.75,5916.25,3367,3179,6546.00
01/02/2025,21:30,5916.00,5918.75,5914.00,5916.00,1973,2093,4066.00
01/02/2025,21:35,5916.00,5925.25,5911.75,5915.75,6151,5947,12098.00
01/02/2025,21:40,5915.75,5915.75,5906.75,5910.00,4267,4571,8838.00
01/02/2025,21:45,5910.00,5915.00,5909.00,5912.75,3373,2967,6340.00
01/02/2025,21:50,5912.75,5919.50,5910.50,5915.75,3569,3378,6947.00
01/02/2025,21:55,5916.00,5922.00,5911.00,5912.25,4989,4670,9659.00
01/02/2025,22:00,5912.50,5920.00,5909.25,5917.25,7193,5936,13129.00
01/02/2025,22:05,5917.25,5923.25,5916.50,5922.00,3399,2815,6214.00
01/02/2025,22:10,5922.00,5922.50,5918.50,5921.75,863,891,1754.00
01/02/2025,22:15,5921.50,5922.75,5919.50,5921.75,505,512,1017.00
01/02/2025,22:20,5921.75,5923.00,5920.25,5922.25,433,537,970.00
01/02/2025,22:25,5922.25,5924.00,5921.50,5923.25,425,301,726.00
01/02/2025,22:30,5923.00,5925.25,5921.75,5924.75,563,335,898.00
01/02/2025,22:35,5924.75,5925.00,5922.00,5923.00,211,295,506.00
01/02/2025,22:40,5923.00,5923.25,5921.00,5921.50,209,291,500.00
01/02/2025,22:45,5921.50,5921.75,5919.50,5921.00,243,362,605.00
01/02/2025,22:50,5921.00,5921.50,5920.00,5921.25,195,221,416.00
01/02/2025,22:55,5921.00,5921.00,5919.50,5920.50,144,161,305.00
01/02/2025,23:00,5920.50,5921.00,5919.75,5920.00,235,259,494.00
01/03/2025,00:05,5920.25,5921.50,5917.50,5917.75,443,503,946.00
01/03/2025,00:10,5918.00,5918.25,5915.50,5917.50,399,442,841.00
01/03/2025,00:15,5917.50,5919.00,5916.75,5917.75,189,162,351.00
01/03/2025,00:20,5917.50,5920.00,5917.25,5919.25,259,164,423.00
01/03/2025,00:25,5919.50,5919.50,5916.50,5916.75,150,231,381.00
01/03/2025,00:30,5916.75,5917.00,5913.50,5915.50,372,489,861.00
01/03/2025,00:35,5915.50,5917.25,5913.50,5914.25,321,387,708.00
01/03/2025,00:40,5914.25,5914.50,5913.50,5913.75,143,156,299.00
01/03/2025,00:45,5913.75,5915.00,5913.50,5914.00,126,153,279.00
01/03/2025,00:50,5914.25,5914.50,5911.25,5912.25,249,396,645.00
01/03/2025,00:55,5913.25,5914.50,5912.25,5914.25,248,127,375.00
01/03/2025,01:00,5914.25,5915.50,5914.00,5914.75,191,147,338.00
01/03/2025,01:05,5915.00,5915.50,5913.00,5915.25,184,172,356.00
01/03/2025,01:10,5915.25,5921.75,5914.75,5921.50,1254,781,2035.00
01/03/2025,01:15,5921.50,5924.50,5921.50,5922.50,682,500,1182.00
01/03/2025,01:20,5922.50,5924.75,5922.00,5923.25,530,338,868.00
01/03/2025,01:25,5923.50,5924.00,5921.50,5922.75,259,484,743.00
01/03/2025,01:30,5923.00,5927.75,5922.75,5926.25,989,729,1718.00
01/03/2025,01:35,5926.50,5927.75,5925.75,5927.00,282,329,611.00
01/03/2025,01:40,5927.00,5929.50,5927.00,5929.00,687,494,1181.00
01/03/2025,01:45,5928.75,5929.75,5927.50,5928.00,312,338,650.00
01/03/2025,01:50,5928.25,5929.00,5927.75,5928.25,141,152,293.00
01/03/2025,01:55,5928.25,5929.50,5927.50,5928.75,305,301,606.00
01/03/2025,02:00,5928.75,5929.50,5928.50,5929.50,137,104,241.00
01/03/2025,02:05,5929.25,5929.50,5928.25,5929.00,148,152,300.00
01/03/2025,02:10,5928.75,5932.50,5928.25,5930.75,782,476,1258.00
01/03/2025,02:15,5931.00,5931.50,5929.75,5929.75,132,187,319.00
01/03/2025,02:20,5929.50,5930.00,5928.75,5929.75,111,198,309.00
01/03/2025,02:25,5929.75,5929.75,5926.25,5926.50,302,591,893.00
01/03/2025,02:30,5926.50,5927.25,5924.75,5926.25,380,486,866.00
01/03/2025,02:35,5926.25,5927.50,5924.50,5927.25,278,264,542.00
01/03/2025,02:40,5927.50,5928.25,5925.50,5926.50,200,276,476.00
01/03/2025,02:45,5926.75,5927.50,5924.75,5925.00,134,192,326.00
01/03/2025,02:50,5925.00,5925.50,5922.75,5924.50,358,507,865.00
01/03/2025,02:55,5924.75,5928.00,5924.25,5928.00,324,175,499.00
01/03/2025,03:00,5928.25,5928.50,5925.25,5926.00,206,238,444.00
01/03/2025,03:05,5925.75,5929.00,5925.75,5929.00,385,194,579.00
01/03/2025,03:10,5928.75,5928.75,5926.50,5927.50,231,394,625.00
01/03/2025,03:15,5927.25,5930.25,5927.00,5929.75,351,176,527.00
01/03/2025,03:20,5929.75,5931.50,5929.50,5931.00,403,256,659.00
01/03/2025,03:25,5931.00,5933.00,5931.00,5931.75,550,280,830.00
01/03/2025,03:30,5931.75,5933.50,5931.50,5932.25,394,288,682.00
01/03/2025,03:35,5932.25,5932.25,5928.75,5929.25,245,621,866.00
01/03/2025,03:40,5929.25,5930.25,5928.25,5929.50,229,340,569.00
01/03/2025,03:45,5929.50,5930.50,5928.50,5929.75,210,191,401.00
01/03/2025,03:50,5930.00,5930.25,5927.00,5927.75,138,410,548.00
01/03/2025,03:55,5927.50,5929.00,5926.25,5928.75,329,249,578.00
01/03/2025,04:00,5929.00,5930.50,5928.00,5930.50,213,156,369.00
01/03/2025,04:05,5930.75,5932.75,5930.25,5932.00,312,238,550.00
01/03/2025,04:10,5932.25,5933.50,5931.25,5932.25,347,231,578.00
01/03/2025,04:15,5932.25,5934.00,5932.00,5933.75,366,217,583.00
01/03/2025,04:20,5933.75,5933.75,5932.00,5932.25,147,188,335.00
01/03/2025,04:25,5932.50,5933.25,5931.25,5933.25,258,275,533.00
01/03/2025,04:30,5933.00,5934.25,5932.00,5932.25,219,224,443.00
01/03/2025,04:35,5932.50,5933.50,5931.50,5933.00,206,167,373.00
01/03/2025,04:40,5933.00,5933.00,5930.75,5931.75,89,134,223.00
01/03/2025,04:45,5931.75,5933.25,5931.75,5933.25,141,68,209.00
01/03/2025,04:50,5933.00,5933.00,5931.50,5932.50,77,126,203.00
01/03/2025,04:55,5932.50,5932.50,5930.25,5931.00,65,218,283.00
01/03/2025,05:00,5931.00,5931.25,5930.25,5931.00,72,82,154.00
01/03/2025,05:05,5931.00,5933.00,5930.00,5930.50,233,221,454.00
01/03/2025,05:10,5930.50,5931.00,5929.50,5929.75,118,193,311.00
01/03/2025,05:15,5930.00,5930.50,5928.75,5928.75,67,179,246.00
01/03/2025,05:20,5929.00,5930.75,5928.50,5930.75,125,134,259.00
01/03/2025,05:25,5930.75,5931.25,5930.00,5930.50,86,92,178.00
01/03/2025,05:30,5930.75,5930.75,5930.00,5930.50,64,63,127.00
01/03/2025,05:35,5930.75,5930.75,5930.00,5930.50,32,32,64.00
01/03/2025,05:40,5930.25,5930.25,5927.75,5928.75,146,339,485.00
01/03/2025,05:45,5928.75,5929.00,5928.00,5928.75,104,133,237.00
01/03/2025,05:50,5929.00,5929.25,5928.75,5929.25,64,42,106.00
01/03/2025,05:55,5929.25,5930.25,5929.00,5930.00,177,60,237.00
01/03/2025,06:00,5930.00,5930.00,5926.75,5927.25,166,362,528.00
01/03/2025,06:05,5927.25,5927.50,5924.25,5926.00,352,486,838.00
01/03/2025,06:10,5926.00,5926.50,5925.25,5926.00,96,118,214.00
01/03/2025,06:15,5926.00,5927.25,5925.50,5926.75,113,96,209.00
01/03/2025,06:20,5926.50,5927.00,5924.50,5925.25,95,285,380.00
01/03/2025,06:25,5925.00,5926.00,5923.75,5926.00,261,225,486.00
01/03/2025,06:30,5926.25,5927.25,5925.50,5927.00,172,115,287.00
01/03/2025,06:35,5926.75,5928.00,5925.25,5927.75,261,152,413.00
01/03/2025,06:40,5927.50,5928.25,5927.25,5928.25,99,63,162.00
01/03/2025,06:45,5928.25,5928.25,5927.00,5927.75,84,123,207.00
01/03/2025,06:50,5927.75,5928.75,5927.50,5928.25,63,94,157.00
01/03/2025,06:55,5928.00,5928.50,5925.75,5926.00,90,260,350.00
01/03/2025,07:00,5925.75,5927.75,5925.50,5927.50,127,78,205.00
01/03/2025,07:05,5927.25,5927.75,5926.75,5927.50,85,118,203.00
01/03/2025,07:10,5927.50,5927.50,5926.00,5926.75,54,106,160.00
01/03/2025,07:15,5926.75,5928.75,5925.75,5928.50,119,197,316.00
01/03/2025,07:20,5928.50,5929.50,5927.75,5929.50,232,296,528.00
01/03/2025,07:25,5929.75,5930.25,5928.50,5929.00,157,92,249.00
01/03/2025,07:30,5929.50,5931.00,5929.50,5930.25,126,50,176.00
01/03/2025,07:35,5930.00,5932.75,5930.00,5932.25,330,219,549.00
01/03/2025,07:40,5932.75,5932.75,5929.75,5930.50,126,206,332.00
01/03/2025,07:45,5930.50,5931.75,5930.50,5931.50,100,100,200.00
01/03/2025,07:50,5931.50,5932.00,5929.00,5929.75,145,161,306.00
01/03/2025,07:55,5929.50,5931.50,5929.50,5930.75,124,74,198.00
01/03/2025,08:00,5931.00,5931.25,5928.75,5929.25,120,197,317.00
01/03/2025,08:05,5929.00,5931.00,5927.50,5927.75,258,306,564.00
