Date,Time,Open,High,Low,Close,Up,Down,Volume
05/23/2000,15:45,1900.25,1900.25,1896,1897.75,122,0,122
05/23/2000,16:00,1897.5,1897.75,1895.5,1896.5,94,0,94
05/23/2000,16:15,1896.25,1896.25,1893.5,1895,133,0,133
05/23/2000,16:30,1895,1896.25,1894.5,1894.75,105,0,105
05/23/2000,16:45,1894.75,1901.5,1894,1900.5,1589,0,1589
05/23/2000,17:00,1900.5,1901.25,1889,1890.25,1983,0,1983
05/23/2000,17:15,1890,1890.5,1886,1888.25,1856,0,1856
05/23/2000,17:30,1888.5,1891.5,1882.75,1886.5,1663,0,1663
05/23/2000,17:45,1886.5,1889.5,1884.5,1888,1532,0,1532
05/23/2000,18:00,1888,1892.75,1886,1891.25,1367,0,1367
05/23/2000,18:15,1891.25,1892.5,1889,1891.75,944,0,944
05/23/2000,18:30,1891.5,1899,1891.5,1898.5,1380,0,1380
05/23/2000,18:45,1898.75,1899,1894,1895.5,875,0,875
05/23/2000,19:00,1895.75,1898,1893.75,1897,689,0,689
05/23/2000,19:15,1896.75,1897.25,1889.5,1889.75,780,0,780
05/23/2000,19:30,1890,1891.25,1888,1890.5,645,0,645
05/23/2000,19:45,1890.25,1890.75,1886.5,1886.75,536,0,536
05/23/2000,20:00,1887,1890,1886.75,1888.25,517,0,517
05/23/2000,20:15,1888.5,1889.75,1884.75,1886,668,0,668
05/23/2000,20:30,1886,1891,1885.75,1890,758,0,758
05/23/2000,20:45,1890,1891.75,1887.25,1890.25,746,0,746
05/23/2000,21:00,1890,1894.25,1889.5,1893.5,920,0,920
05/23/2000,21:15,1893.5,1895.75,1891.5,1893.75,957,0,957
05/23/2000,21:30,1893.5,1894.5,1889.5,1892.25,1161,0,1161
05/23/2000,21:45,1892.5,1893,1887,1888,1197,0,1197
05/23/2000,22:00,1888,1888,1881.75,1883.25,1524,0,1524
05/23/2000,22:15,1883.5,1885.75,1878.5,1881.75,1555,0,1555
05/23/2000,22:30,1881.75,1881.75,1873.75,1877.5,1585,0,1585
05/23/2000,22:45,1877.75,1883.75,1874.25,1874.5,1681,0,1681
05/23/2000,23:00,1874.5,1877,1870.75,1873,1215,0,1215
05/23/2000,23:15,1873,1876,1872.75,1874.5,687,0,687
05/24/2000,8:15,1875.25,1875.75,1874.5,1875.75,11,0,11
05/24/2000,8:30,1875.5,1876.75,1875.5,1876,10,0,10
05/24/2000,8:45,1875.75,1875.75,1875.25,1875.25,3,0,3
05/24/2000,9:00,1875,1875.25,1875,1875.25,2,0,2
05/24/2000,9:15,1875.5,1876.5,1875.5,1875.5,8,0,8
05/24/2000,9:30,1876,1876,1874.5,1875,14,0,14
05/24/2000,9:45,1875.25,1876.5,1875.25,1875.75,8,0,8
05/24/2000,10:00,1876,1877.25,1876,1877.25,5,0,5
05/24/2000,10:15,1877.5,1877.5,1875.5,1876.75,14,0,14
05/24/2000,10:30,1876,1876.75,1876,1876,13,0,13
05/24/2000,10:45,1876.5,1879,1876.5,1879,25,0,25
05/24/2000,11:00,1879,1881,1877.25,1877.25,39,0,39
05/24/2000,11:15,1877.5,1877.5,1876.25,1876.25,24,0,24
05/24/2000,11:30,1876,1876,1874.25,1875.5,17,0,17
05/24/2000,11:45,1875.25,1876.75,1875,1876.25,15,0,15
05/24/2000,12:00,1876.25,1876.75,1876.25,1876.75,3,0,3
05/24/2000,12:15,1876.5,1876.5,1875.25,1875.25,5,0,5
05/24/2000,12:30,1875.5,1876.75,1875.5,1876.75,10,0,10
05/24/2000,12:45,1876.5,1876.5,1876,1876,6,0,6
05/24/2000,13:00,1875.5,1876.5,1875.5,1876.5,7,0,7
05/24/2000,13:15,1876,1878,1875.75,1876.75,16,0,16
05/24/2000,13:30,1877,1879,1876.75,1879,19,0,19
05/24/2000,13:45,1879,1879,1877.75,1878.75,11,0,11
05/24/2000,14:00,1878.5,1878.75,1877.5,1878,16,0,16
05/24/2000,14:15,1877.75,1878.25,1877,1878.25,11,0,11
05/24/2000,14:30,1878.25,1880.25,1878.25,1880,41,0,41
05/24/2000,14:45,1880.25,1881,1880,1880.25,39,0,39
05/24/2000,15:00,1880.25,1881.25,1880,1880.5,69,0,69
05/24/2000,15:15,1881,1881,1879.5,1879.5,32,0,32
05/24/2000,15:30,1879.75,1879.75,1877.5,1879.25,96,0,96
05/24/2000,15:45,1879.25,1880.25,1876.5,1879,133,0,133
05/24/2000,16:00,1879,1880,1878.25,1878.75,69,0,69
05/24/2000,16:15,1879,1879.75,1878,1878.25,99,0,99
05/24/2000,16:30,1878.25,1878.25,1873.5,1876,167,0,167
05/24/2000,16:45,1876,1880.5,1872.25,1874.75,1932,0,1932
05/24/2000,17:00,1875,1881.5,1869.75,1870.25,2162,0,2162
05/24/2000,17:15,1870.5,1876,1867,1876,2032,0,2032
05/24/2000,17:30,1875.75,1889.5,1874.5,1889.5,2217,0,2217
05/24/2000,17:45,1889.5,1890,1882.5,1883,1479,0,1479
05/24/2000,18:00,1883.25,1885.25,1875.25,1876,1533,0,1533
05/24/2000,18:15,1876,1881.25,1874.75,1879.5,1357,0,1357
05/24/2000,18:30,1879.5,1879.5,1872.25,1873.25,1340,0,1340
05/24/2000,18:45,1873.25,1877.25,1873.25,1875,918,0,918
05/24/2000,19:00,1875,1875.5,1868.25,1870.5,1206,0,1206
05/24/2000,19:15,1870.75,1872.5,1867,1869.75,1055,0,1055
05/24/2000,19:30,1870,1872.25,1865.5,1868.25,1054,0,1054
05/24/2000,19:45,1868.25,1869,1865.25,1865.5,766,0,766
05/24/2000,20:00,1865.5,1866.25,1857.5,1858.75,1420,0,1420
05/24/2000,20:15,1858.75,1868,1858.25,1865.5,1329,0,1329
05/24/2000,20:30,1865.5,1866.5,1860.75,1864.75,1123,0,1123
05/24/2000,20:45,1864.75,1874.5,1861.25,1871.25,1297,0,1297
05/24/2000,21:00,1871.25,1876.5,1871.25,1872.5,1336,0,1336
05/24/2000,21:15,1872.5,1877,1870,1877,1346,0,1346
05/24/2000,21:30,1876.75,1886,1876.75,1884.5,1562,0,1562
05/24/2000,21:45,1884.75,1891.75,1883.75,1887,1560,0,1560
05/24/2000,22:00,1887,1892,1882,1890.75,1420,0,1420
05/24/2000,22:15,1890.5,1891.5,1883.75,1891,1312,0,1312
05/24/2000,22:30,1891,1895.75,1887.75,1891.5,1500,0,1500
05/24/2000,22:45,1891.5,1899,1891,1897.75,1237,0,1237
05/24/2000,23:00,1898.25,1900,1895,1896.25,1147,0,1147
05/24/2000,23:15,1896,1896.75,1893,1894.25,545,0,545
05/25/2000,8:15,1894.75,1894.75,1894.75,1894.75,1,0,1
05/25/2000,8:30,1894.5,1894.75,1894.5,1894.75,3,0,3
05/25/2000,8:45,1895,1895.5,1895,1895,7,0,7
05/25/2000,9:15,1895,1895.25,1895,1895.25,6,0,6
05/25/2000,9:45,1895.25,1895.25,1894.25,1894.75,8,0,8
05/25/2000,10:00,1894.75,1894.75,1894.25,1894.75,11,0,11
05/25/2000,10:15,1894.5,1894.5,1893,1893.5,9,0,9
05/25/2000,10:30,1893,1893.5,1893,1893.25,8,0,8
05/25/2000,10:45,1893,1893.5,1892.5,1892.5,6,0,6
05/25/2000,11:00,1892.5,1893.5,1892.5,1893.25,7,0,7
05/25/2000,11:15,1893,1893.75,1893,1893.25,6,0,6
05/25/2000,11:30,1893.75,1894,1893.75,1893.75,5,0,5
05/25/2000,11:45,1894,1896.5,1894,1896,21,0,21
05/25/2000,12:00,1896.25,1896.75,1896.25,1896.75,4,0,4
05/25/2000,12:15,1896.5,1896.75,1895.75,1896.75,8,0,8
05/25/2000,12:30,1896.75,1897,1896.75,1897,5,0,5
05/25/2000,12:45,1897.25,1897.25,1896.75,1896.75,3,0,3
05/25/2000,13:00,1896.75,1898,1896.75,1898,5,0,5
05/25/2000,13:15,1897.75,1897.75,1894.5,1897.5,23,0,23
05/25/2000,13:30,1897.25,1897.25,1897,1897,5,0,5
05/25/2000,13:45,1897,1897.75,1896.75,1896.75,13,0,13
05/25/2000,14:00,1896.5,1896.5,1896,1896.5,8,0,8
05/25/2000,14:15,1896.75,1898,1896.75,1898,17,0,17
05/25/2000,14:30,1898,1898.25,1897.25,1898,42,0,42
05/25/2000,14:45,1898.25,1899,1897.5,1898.75,42,0,42
05/25/2000,15:00,1899,1899.25,1897.5,1898,57,0,57
05/25/2000,15:15,1898,1899.5,1897.25,1899,73,0,73
05/25/2000,15:30,1899.25,1899.5,1897.5,1899.5,95,0,95
05/25/2000,15:45,1899.25,1899.75,1895.75,1898.5,158,0,158
05/25/2000,16:00,1898.5,1898.5,1896,1897.25,105,0,105
05/25/2000,16:15,1897.5,1898.25,1897,1898,71,0,71
05/25/2000,16:30,1898.25,1899.5,1897.5,1898.5,122,0,122
05/25/2000,16:45,1898.25,1904,1896,1903.75,1755,0,1755
05/25/2000,17:00,1903.75,1909.75,1903.25,1906.5,1887,0,1887
05/25/2000,17:15,1906.25,1907,1901.5,1901.75,1745,0,1745
05/25/2000,17:30,1901.75,1908,1901.25,1901.5,1639,0,1639
05/25/2000,17:45,1901.5,1905.5,1901.25,1902.25,1254,0,1254
05/25/2000,18:00,1902.25,1905.75,1901.75,1904,931,0,931
05/25/2000,18:15,1903.75,1906.5,1903,1905.5,725,0,725
05/25/2000,18:30,1905.75,1907,1902.25,1902.25,727,0,727
05/25/2000,18:45,1902.25,1903.5,1898.5,1900,953,0,953
05/25/2000,19:00,1899.75,1902.75,1898.75,1902.75,688,0,688
05/25/2000,19:15,1902.75,1905.5,1901.5,1904,620,0,620
05/25/2000,19:30,1904.25,1905.5,1903.5,1904,391,0,391
05/25/2000,19:45,1904,1906,1903.75,1904.25,368,0,368
05/25/2000,20:00,1904.5,1905,1901.75,1902.5,348,0,348
05/25/2000,20:15,1902.25,1904.75,1902.25,1904.25,369,0,369
05/25/2000,20:30,1904.25,1907.75,1903.75,1905.25,664,0,664
05/25/2000,20:45,1905,1906.5,1901.75,1902.5,618,0,618
05/25/2000,21:00,1902.5,1903.5,1897.25,1897.75,703,0,703
05/25/2000,21:15,1898,1898,1893.75,1897.25,1172,0,1172
05/25/2000,21:30,1897,1897.5,1894.25,1895,981,0,981
05/25/2000,21:45,1895.25,1897,1892.75,1895.75,988,0,988
05/25/2000,22:00,1895.5,1895.75,1882.75,1882.75,1680,0,1680
05/25/2000,22:15,1883,1884.5,1873.5,1882.75,1900,0,1900
05/25/2000,22:30,1883,1883,1873,1878.25,1647,0,1647
05/25/2000,22:45,1879,1879.75,1871.25,1872,1569,0,1569
05/25/2000,23:00,1871.75,1882.75,1870,1880,1466,0,1466
05/25/2000,23:15,1880,1883.5,1879.75,1881.25,727,0,727
05/25/2000,23:30,1881.25,1881.25,1881.25,1881.25,1,0,1
05/26/2000,8:15,1880,1880,1880,1880,1,0,1
05/26/2000,8:30,1879.75,1880.5,1879.75,1880.5,3,0,3
05/26/2000,8:45,1880.5,1880.5,1880.25,1880.25,3,0,3
05/26/2000,9:00,1880,1880,1879.5,1879.75,4,0,4
05/26/2000,9:15,1880,1880,1880,1880,1,0,1
05/26/2000,9:30,1879.75,1879.75,1879,1879,7,0,7
05/26/2000,9:45,1879.25,1880.25,1879.25,1880.25,11,0,11
05/26/2000,10:00,1880,1880.75,1880,1880.75,9,0,9
05/26/2000,10:15,1880.5,1881.25,1880.25,1881,12,0,12
05/26/2000,10:30,1881,1882.75,1881,1882.5,23,0,23
05/26/2000,10:45,1882.75,1883.5,1882.5,1883.25,17,0,17
05/26/2000,11:00,1883.5,1883.5,1883,1883.25,6,0,6
05/26/2000,11:15,1883,1883.25,1882.5,1882.75,10,0,10
05/26/2000,11:30,1882.5,1882.5,1881.75,1881.75,4,0,4
05/26/2000,11:45,1882,1882,1881.5,1881.75,7,0,7
05/26/2000,12:00,1882,1882.5,1882,1882.5,3,0,3
05/26/2000,12:15,1883,1883.25,1882.75,1883,7,0,7
05/26/2000,12:30,1883,1885.75,1883,1885.25,22,0,22
05/26/2000,12:45,1885.25,1886,1885,1885.75,21,0,21
05/26/2000,13:00,1885.75,1885.75,1884.5,1885,9,0,9
05/26/2000,13:15,1885,1886,1884.75,1885,9,0,9
05/26/2000,13:30,1884.75,1884.75,1883.5,1883.75,10,0,10
05/26/2000,13:45,1883.5,1883.5,1881.25,1882.5,28,0,28
05/26/2000,14:00,1882.5,1886,1882.5,1885.5,23,0,23
05/26/2000,14:15,1885.75,1885.75,1885,1885.25,21,0,21
05/26/2000,14:30,1885.25,1885.75,1885,1885.75,15,0,15
05/26/2000,14:45,1885.75,1886.5,1885.25,1886,28,0,28
05/26/2000,15:00,1886.5,1886.5,1885.75,1885.75,29,0,29
05/26/2000,15:15,1885.5,1885.75,1883.25,1883.25,53,0,53
05/26/2000,15:30,1883.75,1886.25,1883.25,1885,96,0,96
05/26/2000,15:45,1886,1888.5,1885.25,1886.5,230,0,230
05/26/2000,16:00,1886.75,1886.75,1883.25,1884,108,0,108
05/26/2000,16:15,1884.5,1885.25,1882.25,1882.25,100,0,100
05/26/2000,16:30,1882.25,1883.75,1881,1881,95,0,95
05/26/2000,16:45,1881,1888.5,1876.25,1884,1922,0,1922
05/26/2000,17:00,1884,1885.25,1874.25,1877.25,1745,0,1745
05/26/2000,17:15,1877.25,1878.75,1867.5,1870,1933,0,1933
05/26/2000,17:30,1870.5,1876,1869.25,1875,1603,0,1603
05/26/2000,17:45,1875.25,1879.75,1873,1879.5,1252,0,1252
05/26/2000,18:00,1879.5,1884.5,1878.25,1879.75,1321,0,1321
05/26/2000,18:15,1879.5,1880.25,1874.5,1876.75,1065,0,1065
05/26/2000,18:30,1876.75,1883,1875.5,1879.75,941,0,941
05/26/2000,18:45,1879.75,1885.5,1878.5,1885.5,932,0,932
05/26/2000,19:00,1885.25,1886.25,1882.5,1883.5,717,0,717
05/26/2000,19:15,1883.5,1884.75,1879.75,1881,694,0,694
05/26/2000,19:30,1880.75,1884,1880,1882.75,425,0,425
05/26/2000,19:45,1882.25,1883.75,1878.25,1878.75,394,0,394
05/26/2000,20:00,1878.5,1879,1876,1876.5,616,0,616
05/26/2000,20:15,1876.25,1877,1874.75,1876.75,487,0,487
05/26/2000,20:30,1876.5,1878.25,1873.25,1873.75,457,0,457
05/26/2000,20:45,1873.75,1876.5,1872.75,1874.5,540,0,540
05/26/2000,21:00,1874.5,1877.25,1874.5,1875,432,0,432
05/26/2000,21:15,1875,1875,1868.5,1870.75,796,0,796
05/26/2000,21:30,1870.75,1873.75,1868.75,1871.5,650,0,650
05/26/2000,21:45,1871.5,1871.75,1867.75,1870.25,547,0,547
05/26/2000,22:00,1870.25,1876.75,1870.25,1873.5,826,0,826
05/26/2000,22:15,1873.75,1875.75,1869,1870,670,0,670
05/26/2000,22:30,1870,1871,1866.25,1868.75,696,0,696
05/26/2000,22:45,1868.75,1870.25,1865.25,1869.25,810,0,810
05/26/2000,23:00,1869.25,1876.5,1869,1876.25,750,0,750
05/26/2000,23:15,1876.25,1877.5,1872.5,1874.25,480,0,480
05/30/2000,8:15,1880,1880,1878.75,1878.75,6,0,6
05/30/2000,8:30,1879,1879,1878.75,1878.75,2,0,2
05/30/2000,9:00,1879,1880.75,1879,1880.75,5,0,5
05/30/2000,9:15,1880.5,1880.5,1880.25,1880.5,4,0,4
05/30/2000,9:45,1880.25,1880.25,1879.75,1880.25,6,0,6
05/30/2000,10:15,1880.75,1882.5,1880.75,1881.75,19,0,19
05/30/2000,10:30,1881.75,1883.5,1881.75,1883.25,21,0,21
05/30/2000,10:45,1882.5,1883,1882,1883,6,0,6
05/30/2000,11:00,1882.5,1882.5,1882.25,1882.5,5,0,5
05/30/2000,11:15,1882.75,1883.75,1882.75,1883.75,5,0,5
05/30/2000,11:30,1883.5,1883.5,1882,1882.25,8,0,8
05/30/2000,11:45,1882.5,1882.5,1882.5,1882.5,1,0,1
05/30/2000,12:00,1882.75,1883.5,1882.75,1883.5,3,0,3
05/30/2000,12:15,1883.5,1883.5,1883.25,1883.25,3,0,3
05/30/2000,12:30,1883.25,1883.75,1883,1883.75,10,0,10
05/30/2000,12:45,1883.5,1883.5,1882.5,1883,9,0,9
05/30/2000,13:00,1883.25,1884.5,1883.25,1884.25,23,0,23
05/30/2000,13:15,1884.25,1884.5,1884.25,1884.5,5,0,5
05/30/2000,13:30,1884.5,1884.75,1883.25,1883.25,9,0,9
05/30/2000,13:45,1883,1883.75,1882.75,1883.5,14,0,14
05/30/2000,14:00,1883.25,1885,1883.25,1884.75,15,0,15
05/30/2000,14:15,1885,1885.5,1884.5,1884.75,25,0,25
05/30/2000,14:30,1885,1886.25,1884.25,1886,23,0,23
05/30/2000,14:45,1885.75,1886.25,1884.5,1885,55,0,55
05/30/2000,15:00,1885.25,1886.5,1885.25,1885.5,42,0,42
05/30/2000,15:15,1885.5,1886,1885,1885.25,45,0,45
05/30/2000,15:30,1885.5,1885.75,1884.25,1884.5,29,0,29
05/30/2000,15:45,1884.5,1887.75,1884.25,1887.5,96,0,96
05/30/2000,16:00,1887.25,1887.5,1884.5,1885.5,107,0,107
05/30/2000,16:15,1885.5,1886,1884.5,1885.5,73,0,73
05/30/2000,16:30,1886,1888,1885.25,1887.5,122,0,122
05/30/2000,16:45,1887.75,1893.75,1886,1892.5,1773,0,1773
05/30/2000,17:00,1892.5,1895.25,1890,1891,1444,0,1444
05/30/2000,17:15,1891.25,1896,1886.25,1894.25,1755,0,1755
05/30/2000,17:30,1894.25,1896.75,1892.5,1892.75,1318,0,1318
05/30/2000,17:45,1893,1895,1891.75,1894.25,965,0,965
05/30/2000,18:00,1894.25,1898.5,1893.25,1897.75,1067,0,1067
05/30/2000,18:15,1897.75,1899,1894.25,1895,972,0,972
05/30/2000,18:30,1894.75,1898,1894,1894.75,682,0,682
05/30/2000,18:45,1894.75,1896.25,1894,1894.75,527,0,527
05/30/2000,19:00,1895,1896.5,1894.5,1895,304,0,304
05/30/2000,19:15,1895,1897.5,1894.75,1896.5,242,0,242
05/30/2000,19:30,1896.5,1899,1896,1897.75,450,0,450
05/30/2000,19:45,1897.75,1901.5,1896.75,1900,643,0,643
05/30/2000,20:00,1900,1901,1898.25,1899,499,0,499
05/30/2000,20:15,1899,1902.25,1899,1900.25,618,0,618
05/30/2000,20:30,1900.25,1902.25,1900,1901.5,449,0,449
05/30/2000,20:45,1901.75,1902.75,1900.5,1901,444,0,444
05/30/2000,21:00,1901,1901.25,1897.75,1899,649,0,649
05/30/2000,21:15,1899,1902,1898,1900.75,737,0,737
05/30/2000,21:30,1900.75,1908,1900.75,1907.25,1266,0,1266
05/30/2000,21:45,1907.25,1910.75,1905.5,1907.5,1022,0,1022
05/30/2000,22:00,1907.5,1909.75,1906.25,1907.75,946,0,946
05/30/2000,22:15,1908,1913,1907.75,1910.5,1224,0,1224
05/30/2000,22:30,1910.5,1915.25,1910.5,1913.75,1078,0,1078
05/30/2000,22:45,1913.75,1917.25,1911.5,1916,1157,0,1157
05/30/2000,23:00,1916,1919.5,1913.25,1919.5,1169,0,1169
05/30/2000,23:15,1919.75,1920.75,1918.5,1919.25,682,0,682
05/31/2000,8:15,1920.75,1921,1920.75,1921,2,0,2
05/31/2000,8:30,1920.75,1921,1920.75,1921,2,0,2
05/31/2000,8:45,1921.5,1921.5,1920.5,1920.5,6,0,6
05/31/2000,9:00,1920.25,1920.25,1920.25,1920.25,2,0,2
05/31/2000,9:15,1920,1920,1920,1920,3,0,3
05/31/2000,9:30,1920.5,1920.5,1920.5,1920.5,1,0,1
05/31/2000,9:45,1920,1920,1920,1920,1,0,1
05/31/2000,10:00,1920.25,1920.75,1920.25,1920.75,3,0,3
05/31/2000,10:15,1921,1921,1920,1920,5,0,5
05/31/2000,10:30,1919.75,1920,1918.75,1919.25,22,0,22
05/31/2000,10:45,1918.75,1919.25,1918.25,1919,14,0,14
05/31/2000,11:00,1918.5,1919,1916,1916,34,0,34
05/31/2000,11:15,1916.25,1916.5,1915.5,1915.5,15,0,15
05/31/2000,11:30,1915.25,1916,1915,1915.25,13,0,13
05/31/2000,11:45,1915.25,1916,1915,1916,7,0,7
05/31/2000,12:00,1916.25,1917.5,1916.25,1917.5,7,0,7
05/31/2000,12:15,1918,1918,1915.5,1915.5,14,0,14
05/31/2000,12:30,1915.75,1916.5,1915.25,1915.25,15,0,15
05/31/2000,12:45,1915,1915,1914.25,1914.5,17,0,17
05/31/2000,13:00,1915,1915.25,1914.75,1915,9,0,9
05/31/2000,13:15,1915,1915.5,1914.75,1915.25,8,0,8
05/31/2000,13:30,1915.5,1915.5,1915.5,1915.5,2,0,2
