"Date","Time","Open","High","Low","Close","Vol","OI"
01/06/2025,23:00,524.02,527.92,522.03,524.54,36109734,0
01/07/2025,23:00,525.59,525.99,513.28,515.18,36690272,0
01/08/2025,23:00,515.08,516.92,510.57,515.27,30777777,0
01/10/2025,23:00,511.48,511.58,503.92,507.19,40532495,0
01/13/2025,23:00,501.20,506.02,499.70,505.56,31694210,0
01/14/2025,23:00,508.74,510.16,501.59,505.08,33737237,0
01/15/2025,23:00,513.03,517.85,511.46,516.70,34957554,0
01/16/2025,23:00,518.98,519.06,512.95,513.08,28229037,0
01/17/2025,23:00,522.85,523.46,518.91,521.74,51837900,0
01/21/2025,23:00,524.48,525.97,520.06,524.80,23627971,0
01/22/2025,23:00,529.57,533.82,529.26,531.51,33592988,0
01/23/2025,23:00,529.04,532.76,528.45,532.64,23096588,0
01/24/2025,23:00,533.02,533.79,528.15,529.63,19878251,0
01/27/2025,23:00,511.00,517.99,510.15,514.21,60771695,0
01/28/2025,23:00,515.22,523.00,511.78,521.81,33194214,0
01/29/2025,23:00,522.46,522.59,516.90,520.83,26649011,0
01/30/2025,23:00,523.71,526.10,518.21,523.05,27431302,0
01/31/2025,23:00,526.92,531.52,521.19,522.29,38845467,0
02/03/2025,23:00,513.47,520.85,511.05,518.11,40580835,0
02/04/2025,23:00,518.63,525.11,518.23,524.47,26046753,0
02/05/2025,23:00,521.82,527.01,520.62,526.85,21134070,0
02/06/2025,23:00,527.36,529.81,525.74,529.60,19434454,0
02/07/2025,23:00,530.14,532.10,522.19,522.92,29605470,0
02/10/2025,23:00,527.22,530.36,526.75,529.25,20852784,0
02/11/2025,23:00,525.96,529.92,525.83,527.99,19325500,0
02/12/2025,23:00,522.30,529.19,521.95,528.30,25009362,0
02/13/2025,23:00,529.98,536.22,529.19,535.90,28714799,0
02/14/2025,23:00,536.01,538.84,535.67,538.15,17862572,0
02/18/2025,23:00,539.73,540.00,536.04,539.37,20565028,0
02/19/2025,23:00,538.57,540.81,536.46,539.52,19666861,0
02/20/2025,23:00,538.73,539.10,532.46,537.23,26550753,0
02/21/2025,23:00,538.38,538.40,525.71,526.08,47093750,0
02/24/2025,23:00,527.88,529.07,519.53,519.87,39268392,0
02/25/2025,23:00,519.24,519.32,509.44,513.32,48940025,0
02/26/2025,23:00,515.53,519.66,511.37,514.56,34457618,0
02/27/2025,23:00,518.13,519.07,500.05,500.27,52447966,0
02/28/2025,23:00,500.13,508.78,496.93,508.17,47654043,0
03/03/2025,23:00,511.52,513.04,493.58,497.05,44587204,0
03/04/2025,23:00,494.18,503.74,487.74,495.55,67875402,0
03/05/2025,23:00,496.20,503.63,491.26,502.01,46323725,0
03/06/2025,23:00,493.69,498.58,486.20,488.20,57574332,0
03/07/2025,23:00,487.16,493.28,480.53,491.79,54714726,0
03/10/2025,23:00,483.45,483.97,468.66,472.73,76668029,0
03/11/2025,23:00,472.35,478.81,467.01,471.60,68760771,0
03/12/2025,23:00,479.16,481.06,471.79,476.92,46971082,0
03/13/2025,23:00,476.25,476.28,466.43,468.34,46563349,0
03/14/2025,23:00,473.73,480.56,473.12,479.66,43563010,0
03/17/2025,23:00,479.61,485.84,477.80,482.77,41744354,0
03/18/2025,23:00,479.41,479.61,472.41,474.54,39072265,0
03/19/2025,23:00,476.81,485.33,474.87,480.89,40430334,0
03/20/2025,23:00,476.88,484.55,476.18,479.26,36780549,0
03/21/2025,23:00,474.08,481.61,472.91,480.84,42234874,0
03/24/2025,23:00,487.74,491.51,487.12,490.66,34567200,0
03/25/2025,23:00,491.39,493.62,490.42,493.46,26035241,0
03/26/2025,23:00,492.30,493.16,482.82,484.38,35043357,0
03/27/2025,23:00,482.41,486.58,480.25,481.62,33469817,0
03/28/2025,23:00,479.81,480.52,468.05,468.94,46363797,0
03/31/2025,23:00,461.92,469.86,457.33,468.92,53000303,0
04/01/2025,23:00,467.30,473.63,464.42,472.70,41156226,0
04/02/2025,23:00,466.12,479.56,465.86,476.15,49894489,0
04/03/2025,23:00,456.44,460.07,450.14,450.66,70456338,0
04/04/2025,23:00,438.01,440.37,422.67,422.67,117088441,0
04/07/2025,23:00,408.57,443.14,402.39,423.69,161556970,0
04/08/2025,23:00,438.16,443.14,409.79,416.06,101248060,0
04/09/2025,23:00,415.57,467.83,415.43,466.00,142876878,0
04/10/2025,23:00,453.56,455.59,432.63,446.18,108384092,0
04/11/2025,23:00,444.65,455.79,441.33,454.40,52483779,0
04/14/2025,23:00,464.46,465.05,452.63,457.48,43941179,0
04/15/2025,23:00,458.54,462.38,456.15,457.99,35404210,0
04/16/2025,23:00,448.96,452.62,437.76,444.18,48980552,0
04/17/2025,23:00,447.17,447.75,441.36,444.10,44837047,0
04/21/2025,23:00,438.23,439.08,427.93,433.11,44149313,0
04/22/2025,23:00,438.82,447.58,437.62,444.48,52304388,0
04/23/2025,23:00,458.17,463.38,452.88,454.56,55801136,0
04/24/2025,23:00,456.48,467.66,455.83,467.35,45956136,0
04/25/2025,23:00,466.97,473.09,465.39,472.56,38697063,0
04/28/2025,23:00,473.03,474.81,466.03,472.41,33550778,0
04/29/2025,23:00,470.17,476.42,469.59,475.53,30613120,0
04/30/2025,23:00,467.13,477.20,462.43,475.47,46810610,0
05/01/2025,23:00,483.41,487.18,480.74,481.68,43316539,0
05/02/2025,23:00,486.54,490.91,484.83,488.83,39218082,0
05/05/2025,23:00,484.60,489.03,484.10,485.93,28309490,0
05/06/2025,23:00,479.56,485.05,478.19,481.41,32786310,0
05/07/2025,23:00,482.08,485.80,476.78,483.30,38109864,0
