"Date","Time","Open","High","Low","Close","Vol","OI"
03/24/2017,23:00,131.43,132.21,129.46,130.41,118404211,0
03/31/2017,23:00,129.51,132.52,129.18,132.16,91838145,0
04/07/2017,23:00,132.26,133.26,131.28,131.75,104686744,0
04/14/2017,23:00,131.89,132.35,130.16,130.18,89035850,0
04/21/2017,23:00,130.58,132.66,130.50,132.34,88364270,0
04/28/2017,23:00,133.80,136.12,133.59,135.77,106161372,0
05/05/2017,23:00,136.24,137.32,136.16,137.32,100948861,0
05/12/2017,23:00,137.39,138.41,137.11,138.38,109176106,0
05/19/2017,23:00,138.41,139.42,135.65,137.62,175959493,0
05/26/2017,23:00,137.92,141.11,137.88,141.00,95301230,0
06/02/2017,23:00,140.91,143.27,140.35,143.24,110879435,0
06/09/2017,23:00,143.22,143.68,137.89,139.76,192164103,0
06/16/2017,23:00,138.62,140.71,137.25,137.93,318973324,0
06/23/2017,23:00,139.23,141.20,139.06,141.02,162058406,0
06/30/2017,23:00,141.78,142.07,136.03,137.42,315463699,0
07/07/2017,23:00,136.35,137.91,135.58,137.54,127517462,0
07/14/2017,23:00,137.62,142.08,137.28,141.90,158035446,0
07/21/2017,23:00,142.03,144.22,141.42,143.89,160680534,0
07/28/2017,23:00,143.85,145.74,142.08,143.62,192123292,0
08/04/2017,23:00,144.00,144.30,142.39,143.43,152353441,0
08/11/2017,23:00,143.67,145.25,140.67,141.88,194107930,0
08/18/2017,23:00,143.01,144.74,140.43,141.01,222526122,0
08/25/2017,23:00,141.01,143.13,139.96,141.75,163649282,0
09/01/2017,23:00,142.19,146.37,140.84,145.78,134277490,0
09/08/2017,23:00,145.33,145.66,143.38,143.99,126814531,0
09/15/2017,23:00,145.08,146.37,145.07,145.84,167552672,0
09/22/2017,23:00,145.66,146.15,143.64,144.10,130509785,0
09/29/2017,23:00,143.53,145.34,141.88,145.23,185077709,0
10/06/2017,23:00,145.45,147.44,144.71,147.44,128570933,0
10/13/2017,23:00,147.64,148.29,146.73,148.12,78290343,0
10/20/2017,23:00,148.48,148.99,147.05,148.49,110019363,0
10/27/2017,23:00,148.79,151.30,146.11,151.02,174161043,0
11/03/2017,23:00,150.86,153.07,150.55,153.05,144750957,0
11/10/2017,23:00,152.91,154.32,151.89,153.46,128145742,0
11/17/2017,23:00,152.90,154.67,151.56,153.73,126020536,0
11/24/2017,23:00,153.86,156.09,153.39,156.04,66871333,0
12/01/2017,23:00,155.98,156.47,152.04,154.27,235478340,0
12/08/2017,23:00,155.25,155.41,151.84,154.48,181318999,0
12/15/2017,23:00,154.54,157.60,154.54,157.43,139961092,0
12/22/2017,23:00,158.07,158.55,156.69,157.15,139201208,0
12/29/2017,23:00,156.31,156.85,155.48,155.54,102886693,0
01/05/2018,23:00,156.28,161.81,155.95,161.70,113725294,0
01/12/2018,23:00,161.68,164.44,160.90,164.27,140181763,0
01/19/2018,23:00,165.33,166.39,163.31,166.12,140451482,0
01/26/2018,23:00,166.05,170.74,165.87,170.71,179321555,0
02/02/2018,23:00,170.30,170.69,164.25,164.39,231230693,0
02/09/2018,23:00,162.91,165.53,149.91,155.88,522959828,0
02/16/2018,23:00,157.45,166.54,156.24,164.74,260833841,0
02/23/2018,23:00,164.17,167.95,164.09,167.95,165118734,0
03/02/2018,23:00,168.71,170.51,161.74,165.77,258667832,0
03/09/2018,23:00,165.04,172.94,164.37,172.94,166769458,0
03/16/2018,23:00,173.43,174.99,170.68,170.80,193797387,0
03/23/2018,23:00,168.94,169.00,158.21,158.29,296051948,0
03/30/2018,23:00,161.46,165.40,155.82,159.91,294432829,0
04/06/2018,23:00,158.78,161.36,153.66,156.41,318333917,0
04/13/2018,23:00,157.79,163.04,157.24,161.15,207106623,0
04/20/2018,23:00,162.23,166.78,161.26,162.08,177193579,0
04/27/2018,23:00,162.86,164.19,156.25,161.87,249435658,0
05/04/2018,23:00,162.26,165.03,159.00,164.65,212656021,0
05/11/2018,23:00,165.42,169.64,164.64,169.24,139419484,0
05/18/2018,23:00,169.62,170.60,166.76,167.24,147822649,0
05/25/2018,23:00,168.51,170.11,166.66,169.50,124147196,0
06/01/2018,23:00,168.69,172.62,167.74,172.52,145100581,0
06/08/2018,23:00,172.94,175.71,172.85,174.22,141643758,0
06/15/2018,23:00,174.08,177.67,174.06,176.76,168221833,0
06/22/2018,23:00,175.31,177.76,173.49,175.10,176449854,0
06/29/2018,23:00,173.54,173.77,168.95,171.43,252467540,0
07/06/2018,23:00,169.82,175.52,169.45,175.39,125914505,0
07/13/2018,23:00,176.27,179.68,175.58,179.39,137543182,0
07/20/2018,23:00,179.42,180.43,177.06,178.77,142661988,0
07/27/2018,23:00,178.23,182.71,176.38,177.40,195436657,0
08/03/2018,23:00,177.44,179.87,174.05,179.86,220692724,0
08/10/2018,23:00,179.75,182.41,179.52,180.30,130056538,0
08/17/2018,23:00,180.63,181.79,177.90,179.64,169334634,0
08/24/2018,23:00,180.06,182.41,178.78,182.26,118152272,0
08/31/2018,23:00,183.21,187.30,182.89,186.43,136764880,0
09/07/2018,23:00,185.88,186.18,180.22,180.89,164407761,0
09/14/2018,23:00,181.90,184.73,180.30,183.77,154809730,0
09/21/2018,23:00,183.44,185.26,180.95,183.49,168693094,0
09/28/2018,23:00,181.83,186.27,181.08,185.57,157623805,0
10/05/2018,23:00,186.60,187.31,178.21,179.93,246001501,0
10/12/2018,23:00,179.15,180.80,167.59,174.10,475596333,0
10/19/2018,23:00,173.47,178.04,171.34,172.80,369262523,0
10/26/2018,23:00,173.84,175.03,164.01,166.44,447925680,0
11/02/2018,23:00,168.94,172.33,159.87,169.16,406958137,0
11/09/2018,23:00,169.39,175.36,166.86,171.30,216052785,0
11/16/2018,23:00,170.11,170.42,163.24,167.28,340622188,0
11/23/2018,23:00,166.52,166.68,156.91,158.99,236402840,0
11/30/2018,23:00,161.22,169.25,160.54,169.15,230370153,0
12/07/2018,23:00,172.88,173.09,160.64,161.16,273514140,0
12/14/2018,23:00,160.89,167.38,159.19,160.86,289724329,0
12/21/2018,23:00,160.19,161.45,146.50,147.35,460464199,0
12/28/2018,23:00,145.93,155.37,143.24,152.75,318826322,0
01/04/2019,23:00,154.25,156.78,149.27,156.01,261121530,0
01/11/2019,23:00,156.32,161.31,155.89,160.47,217059829,0
01/18/2019,23:00,159.10,165.80,158.37,165.03,201908850,0
01/25/2019,23:00,163.83,165.43,160.10,164.93,163697176,0
02/01/2019,23:00,162.81,168.77,160.77,167.23,175023957,0
02/08/2019,23:00,167.29,171.15,166.35,168.34,153902095,0
02/15/2019,23:00,168.92,172.35,167.76,171.72,140098812,0
02/22/2019,23:00,171.17,172.86,170.49,172.67,105023433,0
03/01/2019,23:00,173.98,174.44,171.54,174.17,136227111,0
03/08/2019,23:00,175.15,175.57,169.12,170.95,166288570,0
03/15/2019,23:00,171.64,178.66,171.63,178.13,168841478,0
03/22/2019,23:00,177.73,182.61,177.38,178.34,233156486,0
03/29/2019,23:00,177.70,180.47,176.38,179.44,182255088,0
04/05/2019,23:00,181.20,184.70,180.55,184.44,139453587,0
04/12/2019,23:00,184.15,185.73,183.41,185.61,118535617,0
04/19/2019,23:00,185.59,187.71,184.40,187.17,106501194,0
04/26/2019,23:00,186.32,191.00,186.21,190.43,132455736,0
05/03/2019,23:00,190.40,191.10,186.65,190.89,162504930,0
05/10/2019,23:00,186.88,189.98,180.81,184.78,248233300,0
05/17/2019,23:00,180.08,185.85,177.84,182.82,235474382,0
05/24/2019,23:00,180.29,182.11,176.92,177.94,165809210,0
05/31/2019,23:00,178.45,179.44,173.65,173.73,142743591,0
06/07/2019,23:00,173.30,181.55,169.05,180.82,233854385,0
06/14/2019,23:00,182.01,185.18,181.72,182.42,156963638,0
06/21/2019,23:00,182.79,189.55,182.62,188.35,181132014,0
06/28/2019,23:00,188.30,188.50,184.43,186.52,116780514,0
07/05/2019,23:00,190.08,191.22,188.16,190.83,86436848,0
07/12/2019,23:00,189.64,193.32,188.43,193.31,109114841,0
07/19/2019,23:00,193.75,193.97,190.47,190.79,111016315,0
07/26/2019,23:00,191.28,195.33,191.22,195.07,107029181,0
08/02/2019,23:00,194.96,194.96,185.99,187.13,199249785,0
08/09/2019,23:00,183.29,188.10,178.98,186.27,238954816,0
08/16/2019,23:00,185.12,189.46,180.94,185.26,187749645,0
08/23/2019,23:00,187.81,189.24,181.34,181.85,142967077,0
08/30/2019,23:00,183.97,188.75,182.69,187.25,129378676,0
09/06/2019,23:00,186.04,192.11,184.81,191.37,103251767,0
09/13/2019,23:00,191.96,194.49,188.69,192.32,129575557,0
09/20/2019,23:00,191.08,193.82,189.89,190.58,128952119,0
09/27/2019,23:00,190.14,191.57,185.53,186.81,168347619,0
10/04/2019,23:00,187.53,190.37,181.60,188.59,180521831,0
10/11/2019,23:00,188.01,192.41,185.05,190.89,143558218,0
10/18/2019,23:00,190.60,194.28,190.43,191.47,106678697,0
10/25/2019,23:00,192.43,195.52,190.93,195.42,94827596,0
11/01/2019,23:00,196.35,198.66,195.07,198.65,108109967,0
11/08/2019,23:00,199.97,201.50,198.57,201.01,86895076,0
11/15/2019,23:00,200.01,202.69,199.72,202.69,76566051,0
11/22/2019,23:00,202.39,203.62,200.40,201.61,107244012,0
11/29/2019,23:00,202.45,205.83,202.45,204.88,59522425,0
12/06/2019,23:00,204.89,204.96,199.01,204.78,106484210,0
12/13/2019,23:00,204.41,207.69,203.22,206.97,120018666,0
12/20/2019,23:00,208.28,212.30,208.26,211.49,98474648,0
12/27/2019,23:00,211.81,214.34,211.22,213.39,66189240,0
01/03/2020,23:00,213.29,215.94,210.94,213.96,99388364,0
01/10/2020,23:00,212.27,219.65,212.02,218.21,116868117,0
01/17/2020,23:00,219.09,223.34,218.76,223.16,116291652,0
01/24/2020,23:00,222.51,225.66,221.45,222.48,105815263,0
01/31/2020,23:00,217.50,223.34,216.96,218.85,189643347,0
02/07/2020,23:00,219.92,230.22,219.77,228.98,143046345,0
02/14/2020,23:00,228.21,234.71,228.16,234.42,122359872,0
02/21/2020,23:00,233.25,237.25,229.11,230.05,155414333,0
02/28/2020,23:00,221.62,224.03,197.95,205.58,533735221,0
03/06/2020,23:00,208.66,219.39,202.69,207.80,486507550,0
03/13/2020,23:00,193.26,204.08,176.72,192.12,578894681,0
03/20/2020,23:00,173.86,184.46,166.58,170.48,567348186,0
03/27/2020,23:00,170.50,192.50,164.71,185.08,447009015,0
04/03/2020,23:00,186.88,195.03,180.64,183.15,269684545,0
04/10/2020,23:00,190.16,203.00,188.97,200.64,248932364,0
04/17/2020,23:00,199.70,216.29,198.53,215.07,281370049,0
04/24/2020,23:00,213.05,215.66,203.41,213.62,228952578,0
05/01/2020,23:00,215.96,219.82,210.99,212.52,224185364,0
05/08/2020,23:00,211.39,224.78,210.90,224.64,177668565,0
05/15/2020,23:00,223.28,227.88,215.77,223.05,249586012,0
05/22/2020,23:00,226.06,231.92,225.25,229.44,188657151,0
05/29/2020,23:00,233.22,233.38,223.72,233.14,182607985,0
06/05/2020,23:00,232.18,240.08,231.78,239.47,182833907,0
06/12/2020,23:00,239.32,247.60,231.52,235.66,271022198,0
06/19/2020,23:00,232.22,246.78,231.25,244.02,208947494,0
06/26/2020,23:00,243.55,250.93,239.46,240.00,192633787,0
07/03/2020,23:00,239.76,254.05,237.13,251.97,139932729,0
07/10/2020,23:00,255.24,264.01,255.21,263.75,174791717,0
07/17/2020,23:00,266.65,269.57,252.54,259.20,273594453,0
07/24/2020,23:00,259.90,268.19,251.10,255.34,219336688,0
07/31/2020,23:00,257.14,265.73,256.23,265.57,190835630,0
08/07/2020,23:00,267.83,274.76,267.65,271.25,151696353,0
08/14/2020,23:00,271.52,274.61,264.41,271.94,179782179,0
08/21/2020,23:00,273.69,282.12,271.98,281.65,142804136,0
08/28/2020,23:00,284.84,293.64,281.05,292.31,191005546,0
09/04/2020,23:00,292.94,303.28,271.58,283.36,357595828,0
09/11/2020,23:00,272.05,281.98,266.68,270.23,305882993,0
09/18/2020,23:00,274.06,280.23,262.41,266.65,290632707,0
09/25/2020,23:00,262.29,272.86,259.89,271.34,273008806,0
10/02/2020,23:00,276.34,282.66,271.46,274.09,260515623,0
10/09/2020,23:00,276.12,285.57,274.03,285.49,161072911,0
10/16/2020,23:00,290.38,297.24,286.32,288.29,263876794,0
10/23/2020,23:00,290.27,291.26,280.60,284.52,155112956,0
10/30/2020,23:00,282.10,285.08,266.85,269.16,231575935,0
11/06/2020,23:00,271.53,295.17,266.75,294.39,252333710,0
11/13/2020,23:00,297.11,298.92,280.40,290.71,251062288,0
11/20/2020,23:00,290.46,293.52,288.63,290.16,128707173,0
11/27/2020,23:00,291.22,299.95,287.85,298.79,91882320,0
12/04/2020,23:00,299.08,305.66,294.56,305.30,121259683,0
12/11/2020,23:00,305.49,308.38,297.87,301.63,142311699,0
12/18/2020,23:00,302.86,311.76,302.79,309.84,144961093,0
12/25/2020,23:00,306.24,310.49,303.38,309.34,101460100,0
01/01/2021,23:00,312.03,314.47,310.14,313.52,88119153,0
01/08/2021,23:00,314.89,319.17,304.96,318.81,191789602,0
01/15/2021,23:00,315.76,317.31,310.36,311.64,143653121,0
01/22/2021,23:00,314.04,326.91,312.90,325.20,102191524,0
01/29/2021,23:00,328.69,330.10,312.54,314.34,217938083,0
02/05/2021,23:00,317.89,332.19,315.80,331.14,139484277,0
02/12/2021,23:00,332.88,336.40,329.28,336.23,108521880,0
02/19/2021,23:00,337.05,337.97,328.14,330.80,129942150,0
02/26/2021,23:00,326.29,327.58,310.66,313.92,417627575,0
03/05/2021,23:00,319.05,324.11,297.23,308.46,444490933,0
03/12/2021,23:00,307.90,319.64,299.29,315.24,368399365,0
03/19/2021,23:00,315.57,323.98,309.44,312.92,337696274,0
03/26/2021,23:00,314.99,320.87,307.17,315.78,316702537,0
04/02/2021,23:00,315.23,324.49,311.32,324.35,209961776,0
04/09/2021,23:00,326.91,337.10,326.66,336.89,174361757,0
04/16/2021,23:00,335.82,342.01,334.51,341.79,175974303,0
04/23/2021,23:00,340.17,341.36,333.75,339.20,191564088,0
04/30/2021,23:00,339.45,342.58,336.68,337.77,173587152,0
05/07/2021,23:00,339.01,339.78,325.99,333.98,241234752,0
05/14/2021,23:00,332.58,332.74,315.78,326.17,338076709,0
05/21/2021,23:00,324.41,330.64,316.08,326.79,239039143,0
05/28/2021,23:00,329.15,335.35,326.69,333.71,147060213,0
06/04/2021,23:00,335.08,335.84,328.06,335.38,128987734,0
06/11/2021,23:00,334.83,341.03,334.12,341.02,136304887,0
06/18/2021,23:00,341.46,346.16,337.23,342.41,234328596,0
06/25/2021,23:00,342.21,351.24,339.93,349.24,150387135,0
07/02/2021,23:00,350.56,358.75,350.50,358.42,163297530,0
07/09/2021,23:00,359.04,362.54,354.20,360.79,160182194,0
07/16/2021,23:00,362.23,365.27,357.02,357.38,201430560,0
07/23/2021,23:00,353.84,368.27,351.82,367.98,199061226,0
07/30/2021,23:00,367.27,368.67,359.94,364.35,190594651,0
08/06/2021,23:00,366.06,369.69,361.78,367.83,147270876,0
08/13/2021,23:00,368.30,369.34,364.08,368.60,140680920,0
08/20/2021,23:00,367.45,368.80,359.74,367.51,206365351,0
08/27/2021,23:00,368.58,376.34,368.57,375.82,132447611,0
09/03/2021,23:00,376.63,382.49,376.61,381.35,135190623,0
09/10/2021,23:00,381.46,382.56,376.03,376.37,126567745,0
09/17/2021,23:00,378.77,379.21,372.54,373.61,220771620,0
09/24/2021,23:00,367.24,373.82,360.71,373.11,245812407,0
10/01/2021,23:00,369.98,371.04,354.16,359.96,316876397,0
10/08/2021,23:00,358.30,365.47,350.10,360.94,262038926,0
10/15/2021,23:00,359.36,368.84,356.26,368.72,202726823,0
10/22/2021,23:00,367.39,377.25,366.77,373.88,156739914,0
10/29/2021,23:00,375.34,386.06,373.34,385.89,200866700,0
11/05/2021,23:00,386.34,400.77,384.20,398.38,173298611,0
11/12/2021,23:00,398.35,399.40,387.31,394.48,201657922,0
11/19/2021,23:00,395.69,405.08,391.88,403.77,181206300,0
11/26/2021,23:00,405.35,408.49,389.55,390.98,230301802,0
12/03/2021,23:00,395.67,400.97,378.68,382.91,403924771,0
12/10/2021,23:00,383.41,399.98,379.08,397.79,265317587,0
12/17/2021,23:00,397.78,398.26,381.55,384.69,363457835,0
12/24/2021,23:00,379.35,398.21,377.25,396.70,180874040,0
12/31/2021,23:00,398.03,404.36,397.12,397.63,156785866,0
01/07/2022,23:00,398.83,402.06,377.82,379.64,317809535,0
01/14/2022,23:00,374.64,389.98,369.09,379.79,372757733,0
01/21/2022,23:00,373.82,376.00,351.18,351.47,389603378,0
01/28/2022,23:00,345.70,356.66,333.93,351.58,673829580,0
02/04/2022,23:00,352.98,369.88,351.30,357.79,429239619,0
02/11/2022,23:00,358.40,366.59,345.58,346.84,392722991,0
02/18/2022,23:00,346.27,356.87,338.92,341.29,336395196,0
02/25/2022,23:00,338.27,345.76,318.04,345.55,381638607,0
03/04/2022,23:00,342.29,349.82,334.70,337.08,363630707,0
03/11/2022,23:00,337.07,338.26,319.72,324.18,406402227,0
03/18/2022,23:00,322.91,351.57,317.23,351.27,414772849,0
03/25/2022,23:00,349.98,360.45,345.36,359.13,318899866,0
04/01/2022,23:00,359.12,371.61,357.85,361.63,315203697,0
04/08/2022,23:00,362.49,369.09,348.28,348.93,324499371,0
04/15/2022,23:00,344.59,347.47,337.82,338.21,273784738,0
04/22/2022,23:00,337.13,347.65,324.74,325.18,338939414,0
04/29/2022,23:00,323.51,329.68,312.38,313.03,510207465,0
05/06/2022,23:00,312.61,330.07,304.89,309.03,603960944,0
05/13/2022,23:00,303.26,305.78,284.72,301.72,582433479,0
05/20/2022,23:00,299.93,306.34,279.99,288.46,373067717,0
05/27/2022,23:00,289.53,309.03,282.03,308.88,330731899,0
06/03/2022,23:00,308.85,314.34,303.18,305.98,246516000,0
06/10/2022,23:00,310.49,312.13,288.17,288.62,276891298,0
06/17/2022,23:00,279.53,286.61,269.06,274.47,409804657,0
06/24/2022,23:00,278.53,294.82,277.69,294.39,234986723,0
07/01/2022,23:00,295.78,296.36,275.56,281.91,309309925,0
07/08/2022,23:00,278.09,296.53,276.53,295.13,241539579,0
07/15/2022,23:00,292.66,292.89,279.58,291.65,312570412,0
07/22/2022,23:00,294.50,308.33,287.98,301.77,294638729,0
07/29/2022,23:00,301.80,316.17,293.32,315.24,272601851,0
08/05/2022,23:00,313.43,324.50,311.62,321.53,241638694,0
08/12/2022,23:00,322.47,330.37,315.20,330.17,222116110,0
08/19/2022,23:00,329.20,334.21,321.86,322.64,221003375,0
08/26/2022,23:00,318.28,321.29,307.13,307.22,235799018,0
09/02/2022,23:00,304.40,307.00,292.73,294.95,272207976,0
09/09/2022,23:00,295.44,307.38,290.65,306.87,218040861,0
09/16/2022,23:00,308.28,310.86,285.40,289.10,325594909,0
09/23/2022,23:00,285.88,293.73,271.80,275.29,324388173,0
09/30/2022,23:00,274.81,281.03,266.88,267.04,380307284,0
10/07/2022,23:00,268.85,283.96,267.31,268.88,308574783,0
10/14/2022,23:00,269.08,271.59,254.04,260.52,367634048,0
10/21/2022,23:00,266.62,276.99,266.52,275.20,325976042,0
10/28/2022,23:00,275.47,284.38,271.75,281.00,307287923,0
11/04/2022,23:00,278.70,281.85,258.86,264.46,321793107,0
11/11/2022,23:00,265.53,288.42,262.81,287.74,341628186,0
11/18/2022,23:00,285.64,293.04,280.50,284.60,286975931,0
11/25/2022,23:00,283.18,289.24,280.24,286.70,143845735,0
12/02/2022,23:00,284.68,295.53,278.95,292.33,254344515,0
12/09/2022,23:00,290.16,291.46,278.56,281.82,231489380,0
12/16/2022,23:00,282.00,296.66,272.39,274.03,310239095,0
12/23/2022,23:00,273.65,274.56,262.24,267.14,241278774,0
12/30/2022,23:00,266.52,267.19,259.51,266.06,168899892,0
01/06/2023,23:00,268.43,269.94,260.12,268.58,190146669,0
01/13/2023,23:00,270.61,281.00,268.75,280.75,230296364,0
01/20/2023,23:00,280.55,284.47,273.67,282.46,188788329,0
01/27/2023,23:00,283.32,298.04,280.96,296.04,256585347,0
02/03/2023,23:00,292.71,313.46,289.67,305.96,322914544,0
02/10/2023,23:00,303.29,310.81,297.03,299.48,264295111,0
02/17/2023,23:00,300.91,309.05,297.88,300.94,264872434,0
02/24/2023,23:00,297.04,298.51,289.83,291.63,241542346,0
03/03/2023,23:00,294.85,299.70,288.15,299.46,269775219,0
03/10/2023,23:00,300.72,303.78,287.16,288.33,343618567,0
03/17/2023,23:00,286.58,308.93,284.97,305.14,442838239,0
03/24/2023,23:00,304.04,315.03,301.79,310.67,313730237,0
03/31/2023,23:00,311.38,320.95,304.56,320.71,272640495,0
04/07/2023,23:00,318.55,321.41,312.60,317.83,202714425,0
04/14/2023,23:00,314.85,320.14,312.35,318.35,258953711,0
04/21/2023,23:00,317.93,321.20,313.88,316.39,250178517,0
04/28/2023,23:00,316.16,322.43,309.67,322.34,281708230,0
05/05/2023,23:00,321.87,323.54,314.90,322.67,259445481,0
05/12/2023,23:00,322.20,326.95,321.10,324.81,221392603,0
05/19/2023,23:00,325.29,337.99,323.74,336.29,246649226,0
05/26/2023,23:00,336.03,349.03,329.34,348.18,283993505,0
06/02/2023,23:00,352.49,355.61,346.29,354.43,241618248,0
