"Date","Time","Open","High","Low","Close","Vol","OI"
03/30/2018,23:00,262.13,266.77,258.58,263.15,542594643,0
04/06/2018,23:00,262.55,266.64,254.67,259.72,692132370,0
04/13/2018,23:00,261.37,267.54,259.94,265.15,456126567,0
04/20/2018,23:00,267.00,271.30,265.61,266.61,363000222,0
04/27/2018,23:00,267.26,267.98,260.85,266.56,407069943,0
05/04/2018,23:00,267.26,267.89,259.05,266.02,470288186,0
05/11/2018,23:00,266.89,273.15,265.15,272.85,314405739,0
05/18/2018,23:00,273.34,274.08,270.03,271.33,316673732,0
05/25/2018,23:00,273.01,274.25,270.78,272.15,308104999,0
06/01/2018,23:00,270.31,273.94,267.76,273.60,350365408,0
06/08/2018,23:00,274.53,278.28,274.18,278.19,304361540,0
06/15/2018,23:00,278.44,279.48,275.35,277.13,407431335,0
06/22/2018,23:00,275.49,276.72,273.53,274.74,331907984,0
06/29/2018,23:00,273.44,273.87,268.49,271.28,485891063,0
07/06/2018,23:00,269.51,275.84,269.24,275.42,229161460,0
07/13/2018,23:00,276.55,279.93,276.50,279.59,287931618,0
07/20/2018,23:00,279.63,281.18,278.41,279.68,288894849,0
07/27/2018,23:00,279.45,284.37,279.06,281.42,328660099,0
08/03/2018,23:00,281.51,283.66,279.16,283.60,303528076,0
08/10/2018,23:00,283.64,286.01,282.36,283.16,237505104,0
08/17/2018,23:00,283.47,285.56,280.16,285.06,348086695,0
08/24/2018,23:00,285.57,287.67,285.06,287.51,258765056,0
08/31/2018,23:00,288.86,291.74,288.68,290.31,292871702,0
09/07/2018,23:00,289.84,290.21,286.71,287.60,269481491,0
09/14/2018,23:00,288.74,291.27,286.98,290.88,266666250,0
09/21/2018,23:00,290.82,293.94,289.03,291.99,385095314,0
09/28/2018,23:00,291.34,292.24,289.41,290.72,306860196,0
10/05/2018,23:00,292.14,293.21,286.22,287.82,391529366,0
10/12/2018,23:00,287.05,288.86,270.36,275.95,834839179,0
10/19/2018,23:00,275.55,281.15,274.30,276.25,605604697,0
10/26/2018,23:00,277.00,277.36,262.29,265.33,746211369,0
11/02/2018,23:00,268.80,275.23,259.85,271.89,668290565,0
11/09/2018,23:00,272.44,281.22,271.35,277.76,392857922,0
11/16/2018,23:00,277.19,277.46,267.01,273.73,584955592,0
11/23/2018,23:00,273.05,273.38,263.07,263.25,357454638,0
11/30/2018,23:00,265.78,276.28,265.34,275.65,463664046,0
12/07/2018,23:00,280.32,280.40,262.44,263.57,646208066,0
12/14/2018,23:00,263.37,268.95,258.62,260.47,584550810,0
12/21/2018,23:00,259.40,260.65,239.98,240.70,1022399124,0
12/28/2018,23:00,239.07,251.40,233.76,247.75,705164479,0
01/04/2019,23:00,249.57,253.11,243.67,252.39,560320918,0
01/11/2019,23:00,252.69,259.16,251.69,258.98,471340274,0
01/18/2019,23:00,256.89,266.98,256.41,266.46,457771946,0
01/25/2019,23:00,264.82,266.70,260.66,265.78,357648967,0
02/01/2019,23:00,263.39,271.20,261.79,270.06,434018257,0
02/08/2019,23:00,270.11,273.44,267.83,270.47,369916231,0
02/15/2019,23:00,271.20,277.41,270.03,277.37,385891903,0
02/22/2019,23:00,276.48,279.36,276.35,279.14,278060914,0
03/01/2019,23:00,280.73,281.31,277.48,280.42,330945211,0
03/08/2019,23:00,281.60,281.87,272.42,274.46,421329855,0
03/15/2019,23:00,275.26,282.38,275.23,281.31,374232925,0
03/22/2019,23:00,281.55,285.18,279.18,279.25,439286798,0
03/29/2019,23:00,278.87,282.84,277.64,282.48,364351190,0
04/05/2019,23:00,284.70,288.63,284.40,288.57,293550732,0
04/12/2019,23:00,288.10,290.47,286.70,290.16,297131032,0
04/19/2019,23:00,290.24,291.43,288.66,290.02,228726690,0
04/26/2019,23:00,289.17,293.49,289.07,293.41,251486972,0
05/03/2019,23:00,293.51,294.95,289.52,294.03,331555173,0
05/10/2019,23:00,289.26,293.31,282.30,288.10,559396661,0
05/17/2019,23:00,282.42,289.21,279.93,285.84,455352831,0
05/24/2019,23:00,284.06,286.93,280.57,282.78,313209109,0
05/31/2019,23:00,283.01,284.15,275.24,275.27,324388845,0
06/07/2019,23:00,275.31,288.85,273.09,287.65,388532138,0
06/14/2019,23:00,289.37,291.40,287.82,289.26,267806562,0
06/21/2019,23:00,289.52,296.31,289.18,294.00,403194392,0
06/28/2019,23:00,294.23,294.58,290.35,293.00,280902456,0
07/05/2019,23:00,296.67,298.95,294.33,298.46,233188240,0
07/12/2019,23:00,297.01,300.73,295.48,300.65,236782500,0
07/19/2019,23:00,301.13,301.13,296.70,297.17,241363593,0
07/26/2019,23:00,297.63,302.23,297.04,302.01,236036778,0
08/02/2019,23:00,301.88,301.93,290.90,292.62,447616940,0
08/09/2019,23:00,288.09,293.62,281.72,291.62,621473262,0
08/16/2019,23:00,289.97,294.15,282.39,288.85,489223253,0
08/23/2019,23:00,292.19,293.93,283.47,284.85,356073778,0
08/30/2019,23:00,287.27,294.24,285.25,292.45,321696613,0
09/06/2019,23:00,290.57,298.83,289.27,298.05,249176901,0
09/13/2019,23:00,299.14,302.46,295.97,301.09,313042040,0
09/20/2019,23:00,299.84,302.63,297.41,298.28,350842887,0
09/27/2019,23:00,297.55,299.84,293.69,295.40,361846587,0
10/04/2019,23:00,295.98,298.46,284.82,294.35,419594635,0
10/11/2019,23:00,293.47,298.74,288.49,296.28,386423911,0
10/18/2019,23:00,295.93,300.24,295.57,297.97,250065533,0
10/25/2019,23:00,299.42,302.20,298.50,301.60,204641639,0
11/01/2019,23:00,302.94,306.19,301.73,306.14,276271120,0
11/08/2019,23:00,307.85,309.65,306.06,308.94,253368314,0
11/15/2019,23:00,307.42,311.84,307.27,311.79,251586617,0
11/22/2019,23:00,311.53,312.69,309.06,310.96,296466992,0
11/29/2019,23:00,311.98,315.48,311.98,314.31,167876548,0
12/06/2019,23:00,314.59,315.31,307.13,314.87,290211574,0
12/13/2019,23:00,314.44,318.67,312.81,317.32,319665187,0
12/20/2019,23:00,319.22,321.45,319.17,320.73,426894491,0
12/27/2019,23:00,321.59,323.80,320.90,322.86,146864656,0
01/03/2020,23:00,322.95,324.89,320.15,322.41,244820970,0
01/10/2020,23:00,320.49,327.46,320.36,325.71,268677902,0
01/17/2020,23:00,326.39,332.18,325.92,331.95,332251337,0
01/24/2020,23:00,330.90,332.95,327.36,328.77,266198750,0
01/31/2020,23:00,323.03,328.63,320.73,321.73,391274725,0
02/07/2020,23:00,323.35,334.19,323.22,332.20,312265760,0
02/14/2020,23:00,331.23,338.12,331.19,337.60,260011333,0
02/21/2020,23:00,336.51,339.08,332.58,333.48,294108788,0
02/28/2020,23:00,323.14,325.85,285.54,296.26,1244892875,0
03/06/2020,23:00,298.21,313.84,290.23,297.46,1130490199,0
03/13/2020,23:00,275.30,288.52,247.68,269.32,1564064739,0
03/20/2020,23:00,241.18,256.90,228.02,228.80,1523388460,0
03/27/2020,23:00,228.19,262.80,218.26,253.42,1342923932,0
04/03/2020,23:00,255.70,263.33,243.90,248.19,868619150,0
04/10/2020,23:00,257.84,281.20,256.73,278.20,733545619,0
04/17/2020,23:00,277.14,287.30,271.41,286.64,649240518,0
04/24/2020,23:00,282.65,286.79,272.02,282.97,509895213,0
05/01/2020,23:00,285.12,294.88,281.52,282.79,549993901,0
05/08/2020,23:00,280.73,292.95,279.13,292.44,385948319,0
05/15/2020,23:00,290.34,294.24,276.37,286.28,553230282,0
05/22/2020,23:00,293.05,297.87,291.95,295.44,443623361,0
05/29/2020,23:00,301.93,306.84,296.87,304.32,403802400,0
06/05/2020,23:00,303.62,321.28,303.06,319.34,449933609,0
06/12/2020,23:00,320.22,323.41,298.60,304.21,650043650,0
06/19/2020,23:00,298.02,315.64,296.74,308.64,573187452,0
06/26/2020,23:00,307.99,314.50,299.42,300.05,493363112,0
07/03/2020,23:00,301.41,315.70,298.93,312.23,334908791,0
07/10/2020,23:00,316.38,317.88,310.68,317.59,340168957,0
07/17/2020,23:00,320.14,323.04,312.00,321.72,401256728,0
07/24/2020,23:00,321.43,327.23,319.25,320.88,321115635,0
07/31/2020,23:00,321.63,326.63,319.64,326.52,301326148,0
08/07/2020,23:00,328.32,334.88,327.73,334.57,238852652,0
08/14/2020,23:00,335.07,338.28,332.01,336.84,256798124,0
08/21/2020,23:00,337.94,339.72,335.22,339.48,239588723,0
08/28/2020,23:00,342.12,350.72,341.06,350.58,244466807,0
09/04/2020,23:00,350.35,358.75,334.87,342.57,477825031,0
09/11/2020,23:00,336.71,342.53,331.00,334.06,381185325,0
09/18/2020,23:00,337.49,343.06,327.97,330.65,398149691,0
09/25/2020,23:00,325.71,331.20,319.80,328.73,403942389,0
10/02/2020,23:00,333.22,338.74,331.19,333.84,398342992,0
10/09/2020,23:00,336.07,347.35,334.38,346.85,297620743,0
10/16/2020,23:00,349.59,354.02,343.13,347.29,361480387,0
10/23/2020,23:00,348.65,349.33,340.65,345.78,296601201,0
10/30/2020,23:00,342.13,342.98,322.60,326.54,495618637,0
11/06/2020,23:00,330.20,352.19,327.24,350.16,463341887,0
11/13/2020,23:00,363.97,364.38,350.51,358.10,447595700,0
11/20/2020,23:00,360.98,362.78,354.15,355.33,341600513,0
11/27/2020,23:00,357.25,364.18,354.87,363.67,199497081,0
12/04/2020,23:00,362.83,369.85,359.17,369.85,317941273,0
12/11/2020,23:00,369.02,371.05,363.26,366.30,280939779,0
12/18/2020,23:00,368.63,372.46,364.47,369.18,392391573,0
12/25/2020,23:00,364.97,369.62,362.03,369.00,217438538,0
01/01/2021,23:00,371.74,374.66,370.83,373.88,220658232,0
01/08/2021,23:00,375.35,381.49,364.82,381.26,425086551,0
01/15/2021,23:00,377.88,381.13,373.70,375.70,306181316,0
01/22/2021,23:00,378.34,384.95,376.75,382.88,213164679,0
01/29/2021,23:00,383.67,385.85,368.27,370.07,457390038,0
02/05/2021,23:00,373.72,388.47,371.42,387.71,288511524,0
02/12/2021,23:00,389.26,392.90,387.50,392.64,226580499,0
02/19/2021,23:00,393.96,394.17,387.74,390.03,246742623,0
02/26/2021,23:00,387.06,392.23,378.23,380.36,546511670,0
03/05/2021,23:00,385.59,390.92,371.88,383.63,640374806,0
03/12/2021,23:00,384.66,395.65,381.42,394.06,497588261,0
03/19/2021,23:00,394.33,398.12,387.15,389.48,474275746,0
03/26/2021,23:00,390.04,396.41,383.90,395.98,492598969,0
04/02/2021,23:00,394.40,400.67,392.81,400.61,396790079,0
04/09/2021,23:00,403.46,411.67,403.38,411.49,328512867,0
04/16/2021,23:00,410.86,417.91,410.20,417.26,317185488,0
04/23/2021,23:00,416.24,418.25,410.59,416.74,398009086,0
04/30/2021,23:00,417.43,420.72,416.30,417.30,318797751,0
05/07/2021,23:00,419.43,422.82,411.67,422.12,351741482,0
05/14/2021,23:00,422.49,422.74,404.00,416.58,522158946,0
05/21/2021,23:00,415.39,418.20,405.33,414.94,386013511,0
05/28/2021,23:00,417.35,421.25,417.08,420.04,267145887,0
06/04/2021,23:00,422.57,422.92,416.28,422.60,217391908,0
06/11/2021,23:00,422.59,424.63,420.32,424.31,243716824,0
06/18/2021,23:00,424.43,425.46,414.70,414.92,383884133,0
06/25/2021,23:00,416.80,427.09,415.93,426.61,283208722,0
07/02/2021,23:00,427.17,434.10,425.89,433.72,265097899,0
07/09/2021,23:00,433.78,435.84,427.52,435.52,306097886,0
07/16/2021,23:00,435.43,437.92,430.92,431.34,300934349,0
07/23/2021,23:00,426.19,440.30,421.97,439.94,423966496,0
07/30/2021,23:00,439.31,441.80,435.99,438.51,279980960,0
08/06/2021,23:00,440.34,442.94,436.10,442.49,249472199,0
08/13/2021,23:00,442.46,445.94,441.31,445.92,207009636,0
08/20/2021,23:00,444.53,447.11,436.12,443.36,420785358,0
08/27/2021,23:00,445.16,450.65,443.44,450.25,269314123,0
09/03/2021,23:00,450.97,454.05,450.71,453.08,246447179,0
09/10/2021,23:00,452.71,452.81,445.31,445.44,255781643,0
09/17/2021,23:00,448.64,448.92,441.02,441.40,436952057,0
09/24/2021,23:00,434.88,444.89,428.86,443.91,499831770,0
10/01/2021,23:00,442.81,444.05,427.23,434.24,543895284,0
10/08/2021,23:00,433.00,441.68,426.36,437.86,479284016,0
10/15/2021,23:00,437.16,446.26,431.54,445.87,345894025,0
10/22/2021,23:00,443.97,454.67,443.27,453.12,258934783,0
10/29/2021,23:00,454.28,459.56,452.39,459.25,295330142,0
11/05/2021,23:00,460.30,470.65,458.20,468.53,269090613,0
11/12/2021,23:00,469.70,470.23,462.04,467.27,259300342,0
11/19/2021,23:00,468.64,470.94,466.23,468.89,251646415,0
11/26/2021,23:00,470.89,473.54,457.77,458.97,320506993,0
12/03/2021,23:00,464.07,466.56,448.92,453.42,632290931,0
12/10/2021,23:00,456.13,470.90,453.56,470.74,405142052,0
12/17/2021,23:00,470.19,472.87,458.06,459.87,554129181,0
12/24/2021,23:00,454.48,472.19,451.14,470.60,292271725,0
12/31/2021,23:00,472.06,479.00,472.01,474.96,279153463,0
01/07/2022,23:00,476.30,479.98,464.65,466.09,420358407,0
01/14/2022,23:00,462.70,473.20,456.60,464.72,448336450,0
01/21/2022,23:00,459.74,459.96,437.95,437.98,543882849,0
01/28/2022,23:00,432.03,444.04,420.76,441.95,921226855,0
02/04/2022,23:00,441.24,458.12,439.81,448.70,629247404,0
02/11/2022,23:00,449.51,457.88,438.94,440.46,551398150,0
02/18/2022,23:00,439.92,448.06,431.82,434.23,531438400,0
02/25/2022,23:00,431.89,437.84,410.64,437.75,592773688,0
03/04/2022,23:00,432.03,441.11,427.11,432.17,620725996,0
03/11/2022,23:00,431.55,432.30,415.12,420.07,609276449,0
03/18/2022,23:00,420.89,444.86,415.79,444.52,555937069,0
03/25/2022,23:00,444.34,452.98,440.68,452.69,384270115,0
04/01/2022,23:00,452.06,462.07,449.14,452.92,445530053,0
04/08/2022,23:00,453.13,457.83,443.47,447.57,398088266,0
04/15/2022,23:00,444.11,445.75,436.65,437.79,346075950,0
04/22/2022,23:00,436.81,450.01,425.44,426.04,426938427,0
04/29/2022,23:00,423.67,429.64,411.21,412.00,596624900,0
05/06/2022,23:00,412.07,429.66,405.02,411.34,727299693,0
05/13/2022,23:00,405.10,406.41,385.15,401.72,659723575,0
05/20/2022,23:00,399.98,408.57,380.54,389.63,509282974,0
05/27/2022,23:00,392.83,415.38,386.96,415.26,426296924,0
06/03/2022,23:00,413.55,417.44,406.93,410.54,334026522,0
06/10/2022,23:00,414.78,416.61,389.75,389.80,400332142,0
06/17/2022,23:00,379.85,383.90,362.17,365.86,645278861,0
06/24/2022,23:00,371.89,390.09,370.18,390.08,344220552,0
07/01/2022,23:00,391.05,393.16,372.56,381.24,405728698,0
07/08/2022,23:00,375.89,390.64,372.90,388.67,288793998,0
07/15/2022,23:00,385.85,386.87,371.04,385.13,373578929,0
07/22/2022,23:00,388.34,400.18,380.66,395.09,350661108,0
07/29/2022,23:00,395.75,413.03,389.95,411.99,349900437,0
08/05/2022,23:00,409.15,415.68,406.82,413.47,303732287,0
08/12/2022,23:00,415.25,427.21,410.22,427.10,288819776,0
08/19/2022,23:00,424.77,431.73,421.22,422.14,293944747,0
08/26/2022,23:00,417.05,419.96,405.25,405.31,330012968,0
09/02/2022,23:00,402.20,405.84,390.04,392.24,405428281,0
09/09/2022,23:00,393.13,407.51,388.42,406.60,305132145,0
09/16/2022,23:00,408.78,411.73,382.11,385.56,467956854,0
09/23/2022,23:00,382.26,389.31,363.29,367.95,469132709,0
09/30/2022,23:00,366.41,372.30,357.04,357.18,578348360,0
10/07/2022,23:00,361.08,379.46,359.21,362.79,471578635,0
10/14/2022,23:00,363.96,370.26,348.11,357.63,516520154,0
10/21/2022,23:00,364.01,375.45,363.54,374.29,489408096,0
10/28/2022,23:00,375.89,389.52,373.11,389.02,450669820,0
11/04/2022,23:00,386.44,390.39,368.79,376.35,499643541,0
11/11/2022,23:00,377.71,399.35,373.61,398.51,466732848,0
11/18/2022,23:00,396.66,402.31,390.14,396.03,401017691,0
11/25/2022,23:00,394.64,402.93,392.66,402.33,210481932,0
12/02/2022,23:00,399.09,410.00,393.30,406.91,426645959,0
12/09/2022,23:00,403.95,404.93,391.64,393.28,363380179,0
12/16/2022,23:00,394.11,410.49,381.04,383.27,544877953,0
12/23/2022,23:00,383.47,387.41,374.77,382.91,392453493,0
12/30/2022,23:00,382.79,384.35,376.42,382.43,273556102,0
01/06/2023,23:00,384.37,389.25,377.83,388.08,341945541,0
01/13/2023,23:00,390.37,399.10,386.27,398.50,362281407,0
01/20/2023,23:00,398.48,400.23,387.26,395.88,341084711,0
01/27/2023,23:00,396.72,408.16,393.56,405.68,369145328,0
02/03/2023,23:00,402.80,418.31,400.28,412.35,458868093,0
02/10/2023,23:00,409.79,416.49,405.01,408.04,376981698,0
02/17/2023,23:00,408.72,415.05,404.05,407.26,380685915,0
02/24/2023,23:00,403.06,404.16,393.64,396.38,370841822,0
03/03/2023,23:00,399.87,404.45,392.33,404.19,452120218,0
03/10/2023,23:00,405.05,407.45,384.32,385.91,557056878,0
03/17/2023,23:00,381.81,396.47,380.65,389.99,764851976,0
03/24/2023,23:00,390.80,402.49,389.40,395.75,523459329,0
03/31/2023,23:00,398.12,409.70,393.69,409.39,396312259,0
04/07/2023,23:00,408.85,411.92,405.68,409.19,262938262,0
04/14/2023,23:00,406.61,415.09,405.97,412.46,373376756,0
04/21/2023,23:00,412.37,415.72,410.17,412.20,334523726,0
04/28/2023,23:00,411.99,415.94,403.78,415.93,424961448,0
05/05/2023,23:00,415.47,417.62,403.74,412.63,440450963,0
05/12/2023,23:00,412.97,414.54,408.87,411.59,336061214,0
05/19/2023,23:00,412.22,420.72,410.23,418.62,400253585,0
05/26/2023,23:00,418.64,420.77,409.88,420.02,421136428,0
06/02/2023,23:00,422.03,428.74,416.22,427.92,363320765,0
