"Date","Time","Open","High","Low","Close","Up","Down","Volume"
06/02/2025,14:25,5894.75,5896.25,5894.50,5894.75,345,377,722.00
06/02/2025,14:30,5894.75,5895.75,5893.25,5895.00,402,393,795.00
06/02/2025,14:35,5895.00,5899.75,5893.75,5897.00,1209,772,1981.00
06/02/2025,14:40,5897.00,5900.25,5895.75,5895.75,776,800,1576.00
06/02/2025,14:45,5895.75,5897.25,5894.00,5894.75,486,693,1179.00
06/02/2025,14:50,5894.50,5897.25,5894.25,5895.75,526,533,1059.00
06/02/2025,14:55,5895.75,5897.00,5894.50,5895.25,259,304,563.00
06/02/2025,15:00,5895.50,5896.00,5891.75,5892.00,530,927,1457.00
06/02/2025,15:05,5892.25,5896.00,5891.25,5895.75,893,636,1529.00
06/02/2025,15:10,5895.75,5897.25,5893.75,5895.75,777,729,1506.00
06/02/2025,15:15,5896.00,5898.50,5895.50,5897.75,592,523,1115.00
06/02/2025,15:20,5897.50,5899.00,5895.25,5895.75,653,880,1533.00
06/02/2025,15:25,5895.50,5896.00,5891.25,5891.50,886,1472,2358.00
06/02/2025,15:30,5891.25,5892.50,5889.75,5892.50,1073,1285,2358.00
06/02/2025,15:35,5892.75,5895.75,5890.75,5893.50,972,782,1754.00
06/02/2025,15:40,5893.50,5895.25,5891.75,5894.25,786,704,1490.00
06/02/2025,15:45,5894.00,5900.75,5893.75,5900.75,1643,1241,2884.00
06/02/2025,15:50,5900.50,5901.50,5897.00,5898.75,1030,1436,2466.00
06/02/2025,15:55,5898.50,5898.75,5894.50,5895.25,797,1286,2083.00
06/02/2025,16:00,5895.50,5899.25,5894.50,5898.75,757,770,1527.00
06/02/2025,16:05,5899.00,5901.50,5896.75,5897.25,1097,1285,2382.00
06/02/2025,16:10,5897.25,5897.50,5892.25,5895.00,1602,1757,3359.00
06/02/2025,16:15,5895.00,5898.00,5894.25,5895.00,1037,1312,2349.00
06/02/2025,16:20,5894.75,5896.50,5892.75,5893.25,836,1005,1841.00
06/02/2025,16:25,5893.25,5897.25,5893.00,5894.25,1071,922,1993.00
06/02/2025,16:30,5894.25,5900.25,5893.50,5897.50,2338,2637,4975.00
